rr,or_minutes,offset_ticks,direction,trades,win_rate,net,profit_factor,expectancy,avg_R,max_drawdown,sharpe
1.25,1,8,long,464,41.37931034482759,-3694.8600000000015,0.8458244593845763,-7.963060344827589,-0.08056139941094463,-4092.599999999982,-1.1985819734445722
1.25,1,8,short,475,41.26315789473684,-4926.0,0.8042710706602891,-10.370526315789474,-0.07990004646476674,-5765.199999999986,-1.5790099518752416
1.25,2,0,both,523,45.124282982791584,-1634.5200000000018,0.9472120419017253,-3.125277246653923,0.005629447910989435,-3122.6000000000035,-0.38994868379145103
1.25,2,0,long,454,44.27312775330397,-452.4600000000024,0.9824710931489039,-0.9966079295154239,-0.016671184578932473,-2254.7800000000007,-0.12579104397549434
1.25,2,0,short,459,43.790849673202615,-3262.6600000000026,0.8821183477361689,-7.108191721132903,-0.027537474534448995,-3905.499999999999,-0.9048469833974745
1.25,2,1,both,523,45.124282982791584,-1563.0200000000018,0.9499391141866825,-2.9885659655831773,0.005737004464869708,-3046.960000000001,-0.3698517099740507
1.25,2,1,long,452,44.02654867256637,-649.4800000000021,0.9750872834981829,-1.4369026548672612,-0.022065408084941437,-1917.820000000002,-0.17975506186007312
1.25,2,1,short,459,44.226579520697165,-2935.1600000000026,0.894344366035959,-6.394684095860572,-0.01782410036434212,-3680.0000000000014,-0.806877299066124
1.25,2,2,both,523,44.55066921606118,-2011.0200000000018,0.9365940863774803,-3.845162523900577,-0.0068841674022203266,-3413.100000000004,-0.47242317930182226
1.25,2,2,long,452,43.584070796460175,-1331.9800000000018,0.9499654410770365,-2.94685840707965,-0.032053468515227466,-2211.320000000002,-0.366399286190372
1.25,2,2,short,459,44.226579520697165,-2924.1600000000017,0.8954927084777794,-6.370718954248369,-0.02009147533981749,-3678.5000000000014,-0.7979083779186438
1.25,2,3,both,523,44.93307839388145,-1727.520000000002,0.9458000973861357,-3.3030975143403483,0.0015530955883392645,-3317.600000000003,-0.40254697119085575
1.25,2,3,long,452,43.80530973451327,-890.4800000000021,0.9666067412022443,-1.9700884955752258,-0.027205822891152386,-2230.320000000002,-0.24265980207674068
1.25,2,3,short,458,44.10480349344978,-2996.4200000000023,0.8938698224516742,-6.542401746724896,-0.018013613546396495,-3920.7600000000007,-0.8125334816779448
1.25,2,4,both,523,44.93307839388145,-1724.020000000002,0.9463934463950008,-3.296405353728493,0.001670961215143372,-3331.600000000003,-0.39860535420742715
1.25,2,4,long,452,44.02654867256637,-955.4800000000022,0.9644653966421606,-2.1138938053097394,-0.024729525913176974,-2148.320000000002,-0.25865023507100493
1.25,2,4,short,458,44.10480349344978,-2999.9200000000023,0.8946969367224038,-6.550043668122276,-0.017841087060563112,-3935.2600000000007,-0.8070071539408442
1.25,2,8,both,523,43.977055449330784,-2929.5200000000027,0.913486044164194,-5.601376673040158,-0.01945185453167327,-4409.100000000002,-0.6584475831682124
1.25,2,8,long,451,44.12416851441242,-1109.240000000002,0.9601522866345414,-2.4595121951219556,-0.02153321102301987,-2423.660000000001,-0.29242284776955757
1.25,2,8,short,457,43.7636761487965,-3475.6800000000026,0.8827276628939917,-7.605426695842456,-0.02505489042885375,-4560.019999999997,-0.9100334918655891
1.25,3,0,both,523,47.03632887189293,2360.979999999997,1.0702578941855367,4.514302103250472,0.0497285799441385,-2556.919999999992,0.48755027099748766
1.25,3,0,long,445,46.741573033707866,3320.1999999999975,1.1220577401267853,7.4611235955056125,0.03794315654422122,-1804.3799999999953,0.8144842147337484
1.25,3,0,short,453,43.92935982339956,-3941.720000000001,0.8738809418070542,-8.701368653421635,-0.022497627386178342,-5528.039999999995,-0.9791551720604577
1.25,3,1,both,523,47.41873804971319,2587.979999999997,1.0765923821361985,4.9483365200764755,0.058186859390048154,-2575.4199999999864,0.5307213376184926
1.25,3,1,long,443,47.17832957110609,3587.1799999999976,1.1317863632389233,8.097471783295706,0.045906709655151735,-1544.3799999999671,0.877322964544442
