rr,or_minutes,offset_ticks,direction,net1,pf1,tr1,net2,pf2,tr2,min_net,sum_net,n_pos
1.5,30,2,both,8864.059999999998,1.3396550746362446,256,2602.899999999998,1.0880577827396052,265,2602.899999999998,11466.959999999995,2
1.5,30,2,long,5719.039999999999,1.3670663140869292,179,2215.859999999998,1.1226181740911787,186,2215.859999999998,7934.899999999997,2
1.5,30,2,short,2451.699999999999,1.1346713496137877,170,1075.159999999999,1.0545652935175922,166,1075.159999999999,3526.859999999998,2
1.5,30,3,both,8824.559999999998,1.336760768486321,256,2515.399999999998,1.0847949569350568,265,2515.399999999998,11339.959999999995,2
1.5,30,3,long,5665.539999999999,1.3619774030069687,179,1591.8599999999979,1.0877627462893267,186,1591.8599999999979,7257.399999999997,2
1.5,30,3,short,2426.699999999999,1.1327366828464616,170,1042.159999999999,1.0527059489913058,166,1042.159999999999,3468.859999999998,2
1.5,30,4,both,8722.559999999998,1.3315145922427065,256,2097.899999999998,1.0704697039728261,265,2097.899999999998,10820.459999999995,2
1.5,30,4,long,5612.039999999999,1.3569287050805368,179,1452.8599999999979,1.0798035314680314,186,1452.8599999999979,7064.899999999997,2
1.5,30,4,short,2339.199999999999,1.12741393077859,170,733.159999999999,1.0369497180237972,166,733.159999999999,3072.359999999998,2
1.5,30,8,both,8402.559999999998,1.316215719864038,256,2427.6399999999976,1.0815869194219776,264,2427.6399999999976,10830.199999999995,2
1.5,30,8,long,5663.279999999999,1.361370780121569,178,1777.3599999999985,1.0983721244296452,186,1777.3599999999985,7440.639999999998,2
1.5,30,8,short,2596.4399999999987,1.141862122020088,169,1024.1399999999985,1.052041961225908,164,1024.1399999999985,3620.579999999997,2
1.5,60,0,both,3890.739999999998,1.1636139613120267,249,5099.059999999998,1.214133393581701,256,3890.739999999998,8989.799999999996,2
1.5,60,0,long,2374.0999999999985,1.1926322485581589,160,3824.8399999999992,1.3342345664556023,159,2374.0999999999985,6198.939999999998,2
1.5,60,0,short,3007.119999999999,1.2016406875492005,137,3796.3999999999996,1.2576097474251915,140,3007.119999999999,6803.519999999999,2
1.5,60,1,both,3714.239999999998,1.1556256677770094,249,4992.059999999998,1.208924903448726,256,3714.239999999998,8706.299999999996,2
1.5,60,1,long,2303.0999999999985,1.1861238304124286,160,3744.8399999999992,1.325990330426426,159,2303.0999999999985,6047.939999999998,2
1.5,60,1,short,2880.619999999999,1.1924742721294423,137,3758.8999999999987,1.254237058860928,140,2880.619999999999,6639.519999999998,2
1.5,60,2,both,3615.239999999998,1.1509305723708927,249,4885.059999999998,1.2037518237336884,256,3615.239999999998,8500.299999999996,2
1.5,60,2,long,2232.0999999999985,1.1796672762630882,160,3664.8399999999992,1.3178090079590137,159,2232.0999999999985,5896.939999999998,2
1.5,60,2,short,2231.119999999999,1.1461927071388782,137,3721.3999999999987,1.2508861984949793,140,2231.119999999999,5952.519999999998,2
1.5,60,3,both,3516.739999999998,1.146288603786896,249,4753.559999999998,1.1975953816429616,256,3516.739999999998,8270.299999999996,2
1.5,60,3,long,2161.0999999999985,1.1732586348717176,160,3560.339999999999,1.3075733570153723,159,2161.0999999999985,5721.439999999997,2
1.5,60,3,short,2180.119999999999,1.1423472952237923,137,3683.8999999999987,1.2475569551011958,140,2180.119999999999,5864.019999999998,2
1.5,60,4,both,3418.239999999998,1.141678486194156,249,4467.059999999998,1.1850592455053204,256,3418.239999999998,7885.299999999996,2
1.5,60,4,long,2090.0999999999985,1.1668974372487675,160,3478.339999999999,1.2993516116761537,159,2090.0999999999985,5568.439999999997,2
1.5,60,4,short,2129.119999999999,1.1385289046488167,137,3468.8999999999987,1.2323595252735944,140,2129.119999999999,5598.019999999998,2
1.5,60,8,both,3697.739999999998,1.153782619761749,249,5171.799999999999,1.2172220210829428,255,3697.739999999998,8869.539999999997,2
1.5,60,8,long,1887.839999999999,1.1493364721963817,159,4117.339999999999,1.36177821672214,159,1887.839999999999,6005.1799999999985,2
1.5,60,8,short,2375.3599999999988,1.1569344608879488,136,3861.619999999999,1.266957477549722,137,2375.3599999999988,6236.979999999998,2
1.75,1,0,both,485.05999999999926,1.047242637390893,256,-2276.580000000001,0.8661370745819319,267,-2276.580000000001,-1791.5200000000016,1
1.75,1,0,long,-1564.4400000000005,0.8419470206704249,231,-2071.880000000001,0.8619983161753735,237,-2071.880000000001,-3636.3200000000015,0
1.75,1,0,short,-41.400000000000546,0.995640728651153,235,-4112.06,0.746264991250219,244,-4112.06,-4153.460000000001,0
1.75,1,1,both,840.0599999999994,1.0815794993707175,256,-2218.080000000001,0.8706776526450073,267,-2218.080000000001,-1378.0200000000013,1
1.75,1,1,long,-1329.4600000000005,0.8652480544254094,229,-1815.8800000000012,0.8794433313017926,237,-1815.8800000000012,-3145.340000000002,0
1.75,1,1,short,114.33999999999958,1.011958975088432,234,-3878.5600000000004,0.7616294863174922,244,-3878.5600000000004,-3764.2200000000007,1
1.75,1,2,both,861.0599999999994,1.0823749107906484,256,-2412.580000000001,0.8612925666779737,267,-2412.580000000001,-1551.5200000000013,1
1.75,1,2,long,-820.4600000000007,0.9161577639345335,229,-2210.8800000000015,0.855707404941849,237,-2210.8800000000015,-3031.340000000002,0
1.75,1,2,short,-77.66000000000048,0.9920621454489702,234,-4036.5600000000004,0.7551023379749846,244,-4036.5600000000004,-4114.220000000001,0
1.75,1,3,both,998.0599999999995,1.0945920843126848,256,-2150.080000000001,0.8768960170758912,267,-2150.080000000001,-1152.0200000000013,1
1.75,1,3,long,-1280.4600000000003,0.873240356858599,229,-1974.1400000000017,0.8709224792111006,236,-1974.1400000000017,-3254.600000000002,0
1.75,1,3,short,180.83999999999946,1.0184098169402078,234,-4161.56,0.7505490658687228,244,-4161.56,-3980.720000000001,1
1.75,1,4,both,1144.5599999999995,1.1074002342131342,256,-1771.580000000001,0.8987397772661488,267,-1771.580000000001,-627.0200000000016,1
1.75,1,4,long,-1175.4600000000005,0.8848010631395942,229,-1627.6400000000017,0.893278185904884,236,-1627.6400000000017,-2803.100000000002,0
1.75,1,4,short,165.33999999999946,1.0165828863489568,234,-4038.8200000000015,0.7582289043970898,243,-4038.8200000000015,-3873.4800000000023,1
1.75,1,8,both,1156.0599999999995,1.1023723290267162,256,-2343.080000000001,0.8725585432899985,267,-2343.080000000001,-1187.0200000000013,1
1.75,1,8,long,-147.7200000000006,0.9857630255016482,228,-1746.1400000000015,0.8896801739703992,236,-1746.1400000000015,-1893.860000000002,0
1.75,1,8,short,-97.92000000000053,0.9907820566406472,233,-3729.0800000000013,0.7823314608053272,242,-3729.0800000000013,-3827.000000000002,0
1.75,2,0,both,410.0599999999986,1.0285623536393562,256,2962.9199999999973,1.1550155124334902,267,410.0599999999986,3372.979999999996,2
1.75,2,0,long,-133.2400000000008,0.9893250523171782,226,1059.7799999999984,1.0648664330990307,228,-133.2400000000008,926.5399999999976,1
1.75,2,0,short,451.5199999999988,1.0361285944958945,227,-773.1800000000017,0.9563035411323617,232,-773.1800000000017,-321.66000000000287,1
1.75,2,1,both,282.5599999999981,1.0193997182317256,256,2455.4199999999973,1.1261150671197468,267,282.5599999999981,2737.9799999999955,2
1.75,2,1,long,-299.7600000000012,0.9761940688478711,224,754.7799999999984,1.0455067249000967,228,-299.7600000000012,455.0199999999972,1
1.75,2,1,short,275.019999999999,1.0216456076778864,227,-710.6800000000017,0.9601141328017309,232,-710.6800000000017,-435.66000000000264,1
1.75,2,2,both,-14.440000000001419,0.9990267836682976,256,2485.9199999999973,1.1266602400405974,267,-14.440000000001419,2471.479999999996,1
1.75,2,2,long,-750.2600000000014,0.941685709400115,224,752.7799999999984,1.0450143274699932,228,-750.2600000000014,2.519999999997026,1
1.75,2,2,short,82.51999999999887,1.0063879461963388,227,-597.1800000000017,0.9665672009450175,232,-597.1800000000017,-514.6600000000028,1
1.75,2,3,both,347.5599999999979,1.023382795386412,256,1867.9199999999978,1.0932705511087584,267,347.5599999999979,2215.479999999996,2
1.75,2,3,long,-761.2600000000014,0.9414811512207121,224,1313.7799999999984,1.0788896908615544,228,-761.2600000000014,552.519999999997,1
1.75,2,3,short,344.25999999999897,1.0266226384452986,226,-1234.6800000000014,0.9323298380537509,232,-1234.6800000000014,-890.4200000000025,1
1.75,2,4,both,356.5599999999979,1.0237367705583094,256,1285.419999999998,1.0631365002274136,267,356.5599999999979,1641.979999999996,2
1.75,2,4,long,-653.7600000000015,0.9501139254608524,224,1322.2799999999984,1.0792893532510142,228,-653.7600000000015,668.5199999999969,1
1.75,2,4,short,198.75999999999894,1.015147265932217,226,-1549.6800000000014,0.9162688163909267,232,-1549.6800000000014,-1350.9200000000026,1
1.75,2,8,both,362.0599999999981,1.0231238607637785,256,896.419999999998,1.0423341641928205,267,362.0599999999981,1258.4799999999962,2
1.75,2,8,long,-218.02000000000112,0.9837705454978561,223,1316.7799999999984,1.0768131396331015,228,-218.02000000000112,1098.7599999999973,1
1.75,2,8,short,503.25999999999874,1.0370756733898832,226,-2524.44,0.8696542515564928,231,-2524.44,-2021.1800000000012,1
1.75,3,0,both,1619.059999999998,1.0978314726505,256,4427.919999999997,1.2133863306911759,267,1619.059999999998,6046.979999999995,2
1.75,3,0,long,2319.959999999999,1.173222867007344,221,1269.7399999999984,1.0722082388841938,224,1269.7399999999984,3589.6999999999975,2
1.75,3,0,short,695.9799999999987,1.0477224884975898,223,-949.2,0.9508736336535274,230,-949.2,-253.2200000000014,1
1.75,3,1,both,2291.0599999999977,1.1392000369408142,256,4040.9199999999973,1.191874721037787,267,2291.0599999999977,6331.979999999995,2
1.75,3,1,long,2575.4399999999987,1.1935664251570812,219,1259.2399999999984,1.0710795713685766,224,1259.2399999999984,3834.679999999997,2
1.75,3,1,short,713.9799999999987,1.0485109968134039,223,-1615.7000000000003,0.9180443454301233,230,-1615.7000000000003,-901.7200000000016,1
1.75,3,2,both,2077.0599999999977,1.1244195519348268,256,4016.4199999999973,1.1893180361250426,267,2077.0599999999977,6093.479999999995,2
1.75,3,2,long,2359.9399999999987,1.1745590054025905,219,1197.2399999999984,1.0670800855225704,224,1197.2399999999984,3557.179999999997,2
1.75,3,2,short,473.97999999999854,1.0317720573744447,223,-1285.200000000002,0.9346829745775889,230,-1285.200000000002,-811.2200000000036,1
1.75,3,3,both,2104.5599999999977,1.1249479027518032,256,3515.4199999999973,1.1629985932328655,267,2104.5599999999977,5619.979999999995,2
1.75,3,3,long,2368.4399999999987,1.17353827757156,219,1368.2399999999984,1.0765003002445566,224,1368.2399999999984,3736.679999999997,2
1.75,3,3,short,485.47999999999854,1.032251078512523,223,-1589.200000000002,0.9201359678614105,230,-1589.200000000002,-1103.7200000000034,1
1.75,3,4,both,2078.5599999999977,1.1224699505067168,256,3050.4199999999973,1.1395982503654223,267,2078.5599999999977,5128.979999999995,2
1.75,3,4,long,2269.9399999999987,1.1647697082845783,219,763.2399999999983,1.0421059367804106,224,763.2399999999983,3033.179999999997,2
1.75,3,4,short,563.7199999999985,1.0372931813520863,222,-1586.700000000002,0.9208265929238421,230,-1586.700000000002,-1022.9800000000035,1
1.75,3,8,both,1816.059999999998,1.102570503595497,256,1848.9199999999976,1.0807075684188838,267,1816.059999999998,3664.9799999999955,2
1.75,3,8,long,2983.9399999999987,1.2125961475435525,219,185.2399999999982,1.0098916531833884,224,185.2399999999982,3169.1799999999967,2
1.75,3,8,short,122.21999999999855,1.0077188913898552,222,-2649.460000000001,0.8733560414788527,229,-2649.460000000001,-2527.2400000000025,1
1.75,5,0,both,2712.5599999999977,1.1392773449935196,256,302.91999999999825,1.012110299191394,267,302.91999999999825,3015.479999999996,2
1.75,5,0,long,2939.6399999999985,1.1951273262158453,214,168.17999999999802,1.0084922409457502,218,168.17999999999802,3107.8199999999965,2
1.75,5,0,short,1166.9399999999982,1.0696486828142138,219,-4975.780000000001,0.7786188694825789,222,-4975.780000000001,-3808.8400000000024,1
1.75,5,1,both,2720.0599999999977,1.1385738215371568,256,293.91999999999825,1.0116773194926054,267,293.91999999999825,3013.979999999996,2
1.75,5,1,long,2544.6399999999985,1.165926142313696,214,138.17999999999802,1.0069329324829308,218,138.17999999999802,2682.8199999999965,2
1.75,5,1,short,1467.4399999999982,1.087475604187555,219,-5264.280000000001,0.7682216359582537,222,-5264.280000000001,-3796.8400000000024,1
1.75,5,2,both,2274.0599999999977,1.1140268362148498,256,224.91999999999825,1.0088805851110032,267,224.91999999999825,2498.979999999996,2
1.75,5,2,long,2111.6399999999985,1.1351819890504402,214,59.17999999999802,1.0029504495970676,218,59.17999999999802,2170.8199999999965,2
1.75,5,2,short,1281.4399999999982,1.0754980215823096,219,-5077.280000000001,0.7770220181358889,222,-5077.280000000001,-3795.8400000000024,1
1.75,5,3,both,1923.5599999999977,1.0951012634947124,256,-266.58000000000175,0.9895569969843859,267,-266.58000000000175,1656.979999999996,1
1.75,5,3,long,1759.6399999999983,1.1108472351185485,214,313.179999999998,1.0156602058358493,218,313.179999999998,2072.819999999996,2
1.75,5,3,short,940.4399999999983,1.054580276720215,219,-5322.280000000001,0.7676982208592703,222,-5322.280000000001,-4381.840000000002,1
1.75,5,4,both,1611.0599999999977,1.0787537138985592,256,-776.5800000000017,0.969915019168725,267,-776.5800000000017,834.4799999999959,1
1.75,5,4,long,1652.1399999999983,1.10325900814752,214,-87.82000000000198,0.995641462388133,218,-87.82000000000198,1564.3199999999963,1
1.75,5,4,short,319.6799999999986,1.0182121261495094,218,-5358.280000000001,0.7675574330450291,222,-5358.280000000001,-5038.600000000002,1
1.75,5,8,both,1291.0599999999977,1.0609229659942012,256,-847.5800000000013,0.9679224974718881,267,-847.5800000000013,443.4799999999964,1
1.75,5,8,long,2374.139999999998,1.1467467895624308,214,1043.919999999998,1.0521614691074501,217,1043.919999999998,3418.059999999996,2
1.75,5,8,short,154.17999999999847,1.0084999735375062,218,-6257.040000000001,0.7369946205508574,221,-6257.040000000001,-6102.860000000002,1
1.75,10,0,both,3914.0599999999977,1.160732838521412,256,-731.5800000000017,0.9752377960900642,267,-731.5800000000017,3182.479999999996,1
1.75,10,0,long,3869.779999999999,1.2215970323779104,203,2646.5999999999985,1.132484742178864,210,2646.5999999999985,6516.379999999997,2
1.75,10,0,short,3684.7599999999984,1.1943324023053492,201,-2723.900000000002,0.885960005827808,210,-2723.900000000002,960.8599999999965,1
1.75,10,1,both,3917.0599999999977,1.1599495943949492,256,-775.5800000000017,0.9738797927572819,267,-775.5800000000017,3141.479999999996,1
1.75,10,1,long,3651.779999999999,1.2078519494978117,203,2587.0999999999985,1.1288227045846553,210,2587.0999999999985,6238.879999999997,2
1.75,10,1,short,3693.2599999999984,1.1936724486382007,201,-2746.900000000002,0.8855719610688889,210,-2746.900000000002,946.3599999999965,1
1.75,10,2,both,3732.0599999999977,1.1515413357674844,256,-982.0800000000017,0.9670898173734184,267,-982.0800000000017,2749.979999999996,1
1.75,10,2,long,3455.279999999999,1.1954881262609507,203,2529.0999999999985,1.125273421092257,210,2529.0999999999985,5984.379999999997,2
1.75,10,2,short,3732.2599999999984,1.1949101292939126,201,-2931.900000000002,0.8784728842700743,210,-2931.900000000002,800.3599999999965,1
1.75,10,3,both,3655.0599999999977,1.1475877173501354,256,-1382.0800000000017,0.9539148748304418,267,-1382.0800000000017,2272.979999999996,1
1.75,10,3,long,2733.279999999999,1.1529674206615261,203,2336.5999999999985,1.1151338481490671,210,2336.5999999999985,5069.879999999997,2
1.75,10,3,short,3684.7599999999984,1.1913502992737046,201,-3173.400000000002,0.8691137482120376,210,-3173.400000000002,511.3599999999965,1
1.75,10,4,both,3655.0599999999977,1.146769871029348,256,-1588.0800000000017,0.9473071948599897,267,-1588.0800000000017,2066.979999999996,1
1.75,10,4,long,2715.779999999999,1.151087517691356,203,1723.0999999999988,1.0844620428138396,210,1723.0999999999988,4438.879999999997,2
1.75,10,4,short,3723.2599999999984,1.19251483444777,201,-3188.400000000002,0.869064817925192,210,-3188.400000000002,534.8599999999965,1
1.75,10,8,both,4111.559999999998,1.162625640960733,256,-1956.0800000000017,0.9362008300076062,267,-1956.0800000000017,2155.479999999996,1
1.75,10,8,long,2860.2599999999984,1.1572573728310345,201,1756.5999999999988,1.0851297688614825,210,1756.5999999999988,4616.859999999997,2
1.75,10,8,short,3868.9999999999986,1.1967316811736581,200,-3007.6600000000017,0.8769243989769818,209,-3007.6600000000017,861.339999999997,1
1.75,15,0,both,9161.559999999998,1.3770661020967234,256,1933.4199999999983,1.0642059190776016,267,1933.4199999999983,11094.979999999996,2
1.75,15,0,long,7103.919999999998,1.4412564521438818,192,3262.0599999999986,1.1642736137717369,206,3262.0599999999986,10365.979999999996,2
1.75,15,0,short,2995.1799999999985,1.1529290666220071,193,1815.9599999999991,1.0826454405199124,196,1815.9599999999991,4811.139999999998,2
1.75,15,1,both,9161.559999999998,1.3751745534094533,256,941.4199999999983,1.0309260130402906,267,941.4199999999983,10102.979999999996,2
1.75,15,1,long,7089.919999999998,1.43799274740074,192,3194.0599999999986,1.1600913816919842,206,3194.0599999999986,10283.979999999996,2
1.75,15,1,short,2987.6799999999985,1.1517634999151694,193,862.4599999999982,1.038738499185218,196,862.4599999999982,3850.1399999999967,2
1.75,15,2,both,8763.559999999998,1.3556971632904051,256,223.41999999999825,1.0073063117743397,267,223.41999999999825,8986.979999999996,2
1.75,15,2,long,6941.919999999998,1.4265310009646517,192,3039.5599999999986,1.151633186134729,206,3039.5599999999986,9981.479999999996,2
1.75,15,2,short,2747.6799999999985,1.1383966482754309,193,245.45999999999822,1.0109756064843085,196,245.45999999999822,2993.1399999999967,2
1.75,15,3,both,8741.059999999998,1.3530143934865846,256,-197.58000000000175,0.9935677395999094,267,-197.58000000000175,8543.479999999996,1
1.75,15,3,long,6219.919999999998,1.3780982265627753,192,2777.5599999999986,1.137916172612202,206,2777.5599999999986,8997.479999999996,2
1.75,15,3,short,2739.6799999999985,1.1372918082340602,193,3.9599999999982174,1.0001762770291438,196,3.9599999999982174,2743.6399999999967,2
1.75,15,4,both,8729.559999999998,1.3508002909418244,256,-273.08000000000175,0.9911496508863316,267,-273.08000000000175,8456.479999999996,1
1.75,15,4,long,5933.919999999998,1.3566747892320499,192,2702.0599999999986,1.1335424232419928,206,2702.0599999999986,8635.979999999996,2
1.75,15,4,short,2753.1799999999985,1.1374379996964874,193,-13.540000000001783,0.9993995735819464,196,-13.540000000001783,2739.6399999999967,1
1.75,15,8,both,8139.559999999998,1.319487348166617,256,-667.340000000002,0.9785323202233819,266,-667.340000000002,7472.219999999996,1
1.75,15,8,long,5075.9,1.3002020311941833,190,3046.5599999999986,1.1501213660405691,206,3046.5599999999986,8122.459999999998,2
1.75,15,8,short,2153.6799999999985,1.1047579022736906,193,23.679999999998245,1.001070092892016,193,23.679999999998245,2177.359999999997,2
1.75,30,0,both,7420.059999999999,1.2818933965296249,256,3721.399999999998,1.1268025078369903,265,3721.399999999998,11141.459999999995,2
1.75,30,0,long,4359.539999999999,1.2793030014146005,179,1796.3599999999979,1.1001470684977934,186,1796.3599999999979,6155.899999999997,2
1.75,30,0,short,2388.199999999999,1.129077658463607,170,2455.659999999999,1.125505849402793,166,2388.199999999999,4843.859999999998,2
1.75,30,1,both,7364.059999999999,1.2786121866489712,256,3616.399999999998,1.1227833703974057,265,3616.399999999998,10980.459999999995,2
1.75,30,1,long,4293.539999999999,1.2738115281008933,179,1698.3599999999979,1.0943312179033575,186,1698.3599999999979,5991.899999999997,2
1.75,30,1,short,2355.699999999999,1.1267797712076395,170,2415.159999999999,1.123002174676981,166,2355.699999999999,4770.859999999998,2
1.75,30,2,both,7161.059999999999,1.2698191650257618,256,3509.899999999998,1.1187421766636216,265,3509.899999999998,10670.959999999995,2
1.75,30,2,long,4083.539999999999,1.2592289292461447,179,1598.8599999999979,1.0884754875431757,186,1598.8599999999979,5682.399999999997,2
1.75,30,2,short,2322.199999999999,1.1244477503799561,170,2376.659999999999,1.1206175364518038,166,2322.199999999999,4698.859999999998,2
1.75,30,3,both,6837.059999999999,1.2564205845752956,256,3402.899999999998,1.1147128722884252,265,3402.899999999998,10239.959999999995,2
1.75,30,3,long,4016.039999999999,1.2537801234511725,179,1500.8599999999979,1.0827457159522813,186,1500.8599999999979,5516.899999999997,2
1.75,30,3,short,2024.699999999999,1.107965113302846,170,2335.159999999999,1.118097819765236,166,2024.699999999999,4359.859999999998,2
1.75,30,4,both,6365.059999999999,1.236411043058718,256,3298.399999999998,1.1107952102502363,265,3298.399999999998,9663.459999999995,2
1.75,30,4,long,3947.039999999999,1.2482824213801262,179,1402.3599999999979,1.0770296383612383,186,1402.3599999999979,5349.399999999997,2
1.75,30,4,short,1580.699999999999,1.0832669599737033,170,2297.659999999999,1.1157972190443546,166,1580.699999999999,3878.359999999998,2
1.75,30,8,both,6778.559999999999,1.2508676758278736,256,3609.6399999999976,1.1213109883765087,264,3609.6399999999976,10388.199999999997,2
1.75,30,8,long,4807.279999999999,1.3067498912048876,178,2123.8599999999988,1.1175499731011986,186,2123.8599999999988,6931.139999999998,2
1.75,30,8,short,1705.939999999999,1.0900658993021486,169,2166.1399999999985,1.110073011394818,164,1705.939999999999,3872.079999999997,2
1.75,60,0,both,4079.239999999998,1.1714129156802282,249,4744.059999999998,1.1979059941730266,256,4079.239999999998,8823.299999999996,2
1.75,60,0,long,2829.0999999999985,1.2295505220487288,160,3949.3399999999992,1.345114029001414,159,2829.0999999999985,6778.439999999998,2
1.75,60,0,short,2295.1199999999985,1.151280976373717,137,3657.8999999999996,1.2455665236282,140,2295.1199999999985,5953.019999999999,2
1.75,60,1,both,3902.239999999998,1.163377955966864,249,4622.559999999998,1.1921800270067113,256,3902.239999999998,8524.799999999996,2
1.75,60,1,long,2688.0999999999985,1.2172374054672612,160,3866.3399999999992,1.336566970589106,159,2688.0999999999985,6554.439999999998,2
1.75,60,1,short,2234.1199999999985,1.1467330980300459,137,3609.3999999999996,1.2415241704841857,140,2234.1199999999985,5843.519999999999,2
1.75,60,2,both,3776.739999999998,1.1575496814165345,249,4500.559999999998,1.1864722514095545,256,3776.739999999998,8277.299999999996,2
1.75,60,2,long,2597.0999999999985,1.2090470333689647,160,3782.8399999999992,1.3280417774494044,159,2597.0999999999985,6379.939999999998,2
1.75,60,2,short,2175.1199999999985,1.1423485494992218,137,3562.3999999999996,1.2376080188037424,140,2175.1199999999985,5737.519999999999,2
1.75,60,3,both,3660.239999999998,1.1521361254716531,249,4378.559999999998,1.1808031290054042,256,3660.239999999998,8038.799999999996,2
1.75,60,3,long,2516.0999999999985,1.201719518393748,160,3699.8399999999992,1.3196245890054754,159,2516.0999999999985,6215.939999999998,2
1.75,60,3,short,2114.1199999999985,1.1378647437126415,137,3514.8999999999996,1.2336838802068442,140,2114.1199999999985,5629.019999999999,2
1.75,60,4,both,3543.239999999998,1.1467394005254594,249,4199.559999999998,1.1728265199627312,256,3543.239999999998,7742.799999999996,2
1.75,60,4,long,2434.0999999999985,1.19436632314589,160,3616.3399999999992,1.3112281166789164,159,2434.0999999999985,6050.439999999998,2
1.75,60,4,short,2054.1199999999985,1.1334776766104104,137,3410.3999999999996,1.2260075706969493,140,2054.1199999999985,5464.519999999999,2
1.75,60,8,both,3748.739999999998,1.1557627920079707,249,4676.299999999999,1.1950769995778328,255,3748.739999999998,8425.039999999997,2
1.75,60,8,long,2188.8399999999997,1.1731469000563226,159,4418.34,1.3882261766266815,159,2188.8399999999997,6607.18,2
1.75,60,8,short,2263.3599999999988,1.1493204132014398,136,3418.119999999999,1.233669035632935,137,2263.3599999999988,5681.479999999998,2
2.0,1,0,both,1549.059999999999,1.1486350857329275,256,-1919.5800000000006,0.8909685136779255,267,-1919.5800000000006,-370.5200000000016,1
2.0,1,0,long,-1242.4400000000005,0.8778196265082752,231,-1561.3800000000012,0.8986226160037296,237,-1561.3800000000012,-2803.8200000000015,0
2.0,1,0,short,472.599999999999,1.0483430783268344,235,-4375.0599999999995,0.7409720372047862,244,-4375.0599999999995,-3902.4600000000005,1
2.0,1,1,both,2118.0599999999995,1.20375404754896,256,-2243.080000000001,0.8746234085342471,267,-2243.080000000001,-125.02000000000135,1
2.0,1,1,long,-829.9600000000006,0.9176867064566486,229,-1907.8800000000012,0.878235918068297,237,-1907.8800000000012,-2737.840000000002,0
2.0,1,1,short,644.8399999999992,1.0655060250020825,234,-3882.0599999999995,0.77004166671603,244,-3882.0599999999995,-3237.2200000000003,1
2.0,1,2,both,1811.0599999999993,1.169715382395166,256,-2342.080000000001,0.8706246153948132,267,-2342.080000000001,-531.0200000000016,1
2.0,1,2,long,-368.9600000000008,0.9633803320146179,229,-1927.3800000000012,0.8782194095279737,237,-1927.3800000000012,-2296.340000000002,0
2.0,1,2,short,237.33999999999924,1.0234214177585939,234,-3939.5599999999995,0.7691111191859613,244,-3939.5599999999995,-3702.2200000000003,1
2.0,1,3,both,1798.5599999999995,1.165813273838608,256,-1943.5800000000008,0.8928876112964061,267,-1943.5800000000008,-145.02000000000135,1
2.0,1,3,long,-312.4600000000007,0.969387555158441,229,-2120.1400000000017,0.8671146862421387,236,-2120.1400000000017,-2432.600000000002,0
2.0,1,3,short,237.8399999999994,1.023119409455784,234,-3825.5599999999995,0.7773841432260782,244,-3825.5599999999995,-3587.7200000000003,1
2.0,1,4,both,1236.0599999999995,1.1102628696213779,256,-1805.5800000000008,0.9012182632253884,267,-1805.5800000000008,-569.5200000000013,1
2.0,1,4,long,-473.96000000000066,0.9543169323062451,229,-1751.6400000000017,0.8899563252936358,236,-1751.6400000000017,-2225.600000000002,0
2.0,1,4,short,-307.66000000000065,0.971056513460424,234,-3975.820000000001,0.7702942862161088,243,-3975.820000000001,-4283.480000000001,0
2.0,1,8,both,1689.5599999999995,1.1441065540352666,256,-2098.080000000001,0.8900764510612612,267,-2098.080000000001,-408.52000000000135,1
2.0,1,8,long,-39.220000000000596,0.9963710319149333,228,-1674.6400000000017,0.898081574177874,236,-1674.6400000000017,-1713.8600000000024,0
2.0,1,8,short,-570.9200000000006,0.9494779840041345,233,-3354.5800000000013,0.8101173966694215,242,-3354.5800000000013,-3925.500000000002,0
2.0,2,0,both,1319.0599999999984,1.0893120240068466,256,2385.4199999999973,1.118152450748761,267,1319.0599999999984,3704.479999999996,2
2.0,2,0,long,-1256.7400000000016,0.9061292293534946,226,1498.7799999999984,1.088551175203449,228,-1256.7400000000016,242.03999999999678,1
2.0,2,0,short,577.5199999999988,1.0441258494409391,227,-1606.1800000000017,0.9139076610378805,232,-1606.1800000000017,-1028.6600000000028,1
2.0,2,1,both,1766.0599999999986,1.1194442716040696,256,1959.9199999999976,1.0955728460609697,267,1766.0599999999986,3725.979999999996,2
2.0,2,1,long,-885.7600000000012,0.933452840139862,224,1046.7799999999982,1.0607945490616968,228,-885.7600000000012,161.0199999999969,1
2.0,2,1,short,698.0199999999988,1.05286116088265,227,-1295.6800000000017,0.9307205981743363,232,-1295.6800000000017,-597.6600000000028,1
2.0,2,2,both,1793.0599999999986,1.1199680987867098,256,1980.4199999999976,1.0957924125281508,267,1793.0599999999986,3773.479999999996,2
2.0,2,2,long,-1137.2600000000011,0.9160073855243722,224,1042.2799999999982,1.0600380638144917,228,-1137.2600000000011,-94.98000000000297,1
2.0,2,2,short,814.0199999999988,1.0611675348135412,227,-1194.1800000000017,0.9363324714099112,232,-1194.1800000000017,-380.1600000000028,1
2.0,2,3,both,2206.5599999999986,1.147362769022403,256,1403.9199999999987,1.066810956098322,267,1403.9199999999987,3610.4799999999973,2
2.0,2,3,long,-1149.7600000000011,0.9160023378141438,224,1565.2799999999982,1.0905017351253898,228,-1149.7600000000011,415.519999999997,1
2.0,2,3,short,887.7599999999987,1.066269044437643,226,-1703.1800000000017,0.9107300285445029,232,-1703.1800000000017,-815.4200000000029,1
