or_minutes,offset_ticks,direction,bias,max_or_points,regime,target,trades,net,pf,win,maxdd,seg1,seg2,seg3,seg4,seg5,min_seg,n_pos,min_seg_trades
60,2,long,vwap_slope,200,adx,rr1.0,364,12051.139999999998,1.6840188578362982,62.63736263736264,-845.22,605.6599999999996,1128.1599999999996,3386.540000000001,3085.8999999999996,2831.26,605.6599999999996,5,51
30,0,long,none,200,none,rr1.5,1223,14423.97999999999,1.1743318899928474,51.92150449713818,-2537.819999999996,605.5799999999986,2880.779999999998,3248.499999999998,4546.2599999999975,3142.859999999998,605.5799999999986,5,211
10,2,both,vwap_slope,130,adx,rr2.0,947,15386.719999999994,1.2305606019648732,43.18901795142556,-3026.199999999999,679.4399999999989,603.1599999999985,2798.2599999999984,3436.9999999999986,6680.5999999999985,603.1599999999985,5,135
30,0,both,vwap_slope,200,none,rr2.5,1316,17431.65999999999,1.1780285668298285,48.40425531914894,-3407.1600000000944,2197.6799999999985,3124.2199999999975,3810.2999999999975,7696.499999999997,602.959999999998,602.959999999998,5,221
60,1,long,vwap_slope,200,adx,rr1.0,364,12104.639999999998,1.689383688030508,62.63736263736264,-842.22,599.6599999999996,1146.6599999999996,3394.540000000001,3099.3999999999996,2848.76,599.6599999999996,5,51
30,2,long,vwap_slope,200,none,atr1.0,685,9682.099999999997,1.200989367311437,51.82481751824818,-2898.579999999999,647.8799999999994,709.8199999999989,3594.8599999999988,4971.359999999999,599.1999999999989,599.1999999999989,5,120
60,2,long,vwap_slope,200,none,rr1.0,592,13787.419999999996,1.4676425118085714,58.952702702702695,-1566.7999999999956,1083.6599999999994,1375.6399999999994,5799.34,4933.539999999999,595.2399999999991,595.2399999999991,5,99
30,0,long,vwap_slope,200,none,rr1.0,694,9039.939999999997,1.2019175143610314,56.19596541786744,-2273.57999999998,728.9599999999996,594.879999999999,2079.4199999999987,3489.4399999999987,2147.24,594.879999999999,5,124
60,1,both,vwap_slope,0,none,atr1.0,1287,17470.619999999988,1.1837143000155212,52.83605283605284,-4498.099999999989,591.1799999999987,2989.9399999999987,4822.479999999998,5117.039999999997,3392.5999999999985,591.1799999999987,5,243
5,1,both,vwap_slope,200,adx,atr2.0,1058,16209.579999999994,1.208682498281318,31.947069943289225,-2481.260000000001,591.039999999999,1291.0999999999985,4055.699999999999,1836.1200000000003,6034.599999999999,591.039999999999,5,185
60,0,long,vwap_slope,0,none,rr1.5,683,13459.079999999994,1.318991633126014,57.24743777452416,-1993.3399999999965,584.9399999999993,1535.259999999999,4779.76,4873.359999999999,1685.7599999999986,584.9399999999993,5,126
30,1,short,vwap_slope,200,none,rr1.0,622,5194.719999999995,1.113808983397671,50.964630225080384,-3045.4999999999786,850.2199999999993,1127.839999999999,583.8799999999987,1216.0599999999995,1416.7199999999991,583.8799999999987,5,97
15,2,long,none,130,adx,rr1.5,789,5770.639999999994,1.1084169573121283,47.52851711026616,-3208.4199999999973,579.8399999999991,1179.3999999999987,891.7399999999986,651.9599999999983,1866.0799999999995,579.8399999999991,5,108
60,2,long,vwap_slope,200,none,rr1.5,592,14326.419999999996,1.4729596249711134,57.770270270270274,-1865.799999999996,1386.159999999999,1407.6399999999994,5965.34,4988.539999999999,578.7399999999992,578.7399999999992,5,99
15,1,long,none,200,none,rr2.0,1392,11129.41999999999,1.1093755988699818,45.33045977011494,-4319.019999999986,578.2799999999984,3373.1199999999985,906.0999999999976,2115.539999999998,4156.379999999997,578.2799999999984,5,263
15,2,long,vwap_slope,200,none,atr2.5,769,12703.439999999997,1.2238549220825767,45.25357607282184,-2535.5199999999963,953.0999999999992,575.4399999999988,3307.479999999999,5078.779999999999,3355.8999999999987,575.4399999999988,5,140
15,2,long,vwap_slope,200,none,atr1.5,769,12942.439999999997,1.22806648417739,45.25357607282184,-2535.5199999999963,953.0999999999992,575.4399999999988,3116.979999999999,5508.779999999999,3355.8999999999987,575.4399999999988,5,140
15,2,long,vwap_slope,200,none,atr2.0,769,12695.939999999997,1.2237227600921536,45.25357607282184,-2535.5199999999963,953.0999999999992,575.4399999999988,3299.979999999999,5078.779999999999,3355.8999999999987,575.4399999999988,5,140
15,0,long,vwap_slope,200,adx,atr1.0,484,8577.839999999997,1.228286678912443,45.45454545454545,-1893.0799999999963,575.0399999999993,962.1199999999992,1030.3199999999993,3086.3600000000006,2331.7800000000007,575.0399999999993,5,78
30,2,long,vwap_slope,130,none,rr1.5,560,12054.599999999997,1.381965678666691,53.21428571428572,-1340.3399999999965,909.3999999999994,3675.9799999999996,575.039999999999,5522.5,1371.6799999999994,575.039999999999,5,68
15,0,both,none,130,adx,atr1.0,1020,17039.199999999993,1.2190261414317167,41.47058823529412,-3127.700000000088,574.3199999999988,5512.079999999998,5082.219999999998,2737.499999999998,1647.0999999999995,574.3199999999988,5,135
30,1,both,vwap_slope,200,adx,rr2.0,841,10525.159999999993,1.1564865010328695,49.10820451843044,-2797.5999999999917,2106.1599999999994,2560.5199999999986,572.3999999999985,3360.199999999999,1669.4399999999991,572.3999999999985,5,119
30,0,long,none,130,none,atr1.0,994,14241.939999999991,1.236969611456053,50.0,-1902.9999999999943,1574.599999999999,4905.9,572.1399999999983,4743.659999999998,1429.119999999999,572.1399999999983,5,112
30,0,long,none,200,none,atr1.0,1212,13687.119999999992,1.1618039988774185,50.41254125412541,-3161.03999999999,571.2199999999987,2824.659999999998,3052.159999999998,5282.679999999998,1088.7799999999982,571.2199999999987,5,203
15,2,both,vwap_slope,0,adx,atr2.5,989,27550.64,1.3252136858072023,44.38827098078868,-4054.36,570.5999999999989,5614.959999999999,1836.0999999999983,5767.019999999999,12285.98,570.5999999999989,5,171
15,0,short,vwap_slope,130,adx,rr1.0,432,7281.319999999998,1.283857074244796,56.25,-1321.659999999998,568.5199999999998,2239.9799999999996,672.2199999999991,1795.2799999999993,1098.8199999999995,568.5199999999998,5,57
30,1,long,vwap_slope,200,none,rr1.0,694,8940.939999999995,1.1985476897385618,56.05187319884726,-2296.07999999998,703.9599999999996,568.379999999999,2057.4199999999987,3485.9399999999987,2125.24,568.379999999999,5,124
60,2,long,vwap_slope,0,none,rr2.5,683,13636.579999999994,1.320430650251991,56.66178623718887,-2015.3399999999965,567.9399999999993,1337.2599999999993,4741.76,4982.359999999999,2007.26,567.9399999999993,5,126
10,0,long,none,200,none,atr1.0,1453,13924.77999999999,1.131146512700269,39.986235375086025,-4298.699999999984,566.6399999999987,2649.099999999998,2463.6399999999976,4678.059999999998,3485.9199999999983,566.6399999999987,5,267
60,1,long,vwap_slope,0,none,rr2.0,683,13721.579999999994,1.323707677499717,56.8081991215227,-2004.3399999999965,564.9399999999991,1411.2599999999993,4867.26,5090.859999999999,1787.2599999999986,564.9399999999991,5,126
30,2,short,vwap_slope,200,none,rr1.0,621,4402.959999999996,1.0953978514380007,50.24154589371981,-3082.499999999982,765.4599999999997,708.339999999999,563.8799999999987,950.5599999999995,1414.7199999999991,563.8799999999987,5,97
10,2,long,none,200,none,atr1.0,1452,12167.51999999999,1.1130321513352868,40.0137741046832,-4436.699999999984,562.3799999999987,2227.099999999998,2019.6399999999978,4254.059999999998,3088.9199999999983,562.3799999999987,5,267
30,2,both,none,130,adx,atr1.0,854,15008.039999999995,1.2482014210022692,46.48711943793912,-2534.5599999999795,560.199999999999,3854.8399999999983,1467.6199999999985,6173.200000000001,2739.58,560.199999999999,5,83
30,1,long,vwap_slope,200,none,rr1.5,694,10673.439999999997,1.2245622657531094,52.88184438040345,-2616.999999999989,559.4599999999995,1132.3799999999987,3157.9199999999987,4479.439999999999,1344.24,559.4599999999995,5,124
10,2,long,none,130,none,atr1.0,1367,10783.91999999999,1.1121870308167077,39.50256035113387,-4600.859999999994,556.299999999999,986.2599999999981,2418.0199999999977,5386.7599999999975,995.179999999998,556.299999999999,5,218
5,0,long,vwap_slope,0,none,atr1.0,851,9869.759999999997,1.1682642785173971,33.01997649823737,-2771.29999999999,554.9999999999992,1680.3799999999992,1868.6399999999985,2893.72,2944.5199999999986,554.9999999999992,5,152
30,0,long,vwap_slope,200,none,atr1.5,686,10597.359999999991,1.2211909466116582,52.04081632653062,-2869.579999999999,554.8799999999993,762.8199999999989,3771.8599999999988,5569.619999999999,741.6999999999989,554.8799999999993,5,120
30,0,long,vwap_slope,200,none,atr2.0,686,10383.359999999991,1.2167242810860088,52.04081632653062,-2869.579999999999,554.8799999999993,762.8199999999989,3985.3599999999988,5141.619999999999,741.6999999999989,554.8799999999993,5,120
30,0,long,vwap_slope,200,none,atr2.5,686,10391.859999999991,1.2169016953709062,52.04081632653062,-2869.579999999999,554.8799999999993,762.8199999999989,3993.8599999999988,5141.619999999999,741.6999999999989,554.8799999999993,5,120
15,0,short,vwap_slope,130,none,atr2.5,645,20380.7,1.4387599923187344,40.775193798449614,-2888.4999999999945,554.5199999999998,4007.5199999999995,1338.3999999999987,3679.0599999999995,8420.46,554.5199999999998,5,96
10,1,short,vwap_slope,130,adx,rr3.0,478,13718.779999999995,1.382819048894693,41.42259414225941,-1922.0399999999956,554.3199999999995,1927.1199999999988,2769.6800000000003,1909.0999999999995,5391.02,554.3199999999995,5,77
15,1,both,none,130,adx,atr1.0,1020,16429.19999999999,1.209910775271588,41.5686274509804,-3173.200000000088,553.8199999999987,5386.579999999998,4940.719999999998,2552.499999999998,1546.5999999999995,553.8199999999987,5,135
5,0,long,vwap_slope,0,none,atr1.5,851,11161.259999999997,1.1899787642697774,32.90246768507638,-2771.29999999999,552.9999999999993,2081.879999999999,2162.639999999999,2927.7199999999993,3503.5199999999986,552.9999999999993,5,152
60,1,both,vwap_slope,0,none,rr2.5,1298,17785.47999999999,1.1862639076264867,52.85053929121726,-4379.099999999989,552.0399999999988,3458.779999999998,4676.319999999998,5581.399999999998,3516.9399999999987,552.0399999999988,5,253
60,0,long,vwap_slope,200,none,atr1.5,585,14897.099999999997,1.4947466935188185,58.2905982905983,-1841.799999999996,1796.3399999999988,1364.3399999999995,5618.82,5012.0,551.9599999999991,551.9599999999991,5,96
60,0,long,vwap_slope,200,none,atr1.0,585,14652.599999999997,1.4866266187012127,58.2905982905983,-1841.799999999996,1729.339999999999,1364.3399999999995,5476.82,4977.0,551.9599999999991,551.9599999999991,5,96
60,0,long,vwap_slope,200,none,atr2.0,585,15110.599999999997,1.5018372291979951,58.2905982905983,-1841.799999999996,1796.3399999999988,1364.3399999999995,5832.32,5012.0,551.9599999999991,551.9599999999991,5,96
60,0,long,vwap_slope,200,none,atr2.5,585,15119.099999999997,1.5021195221875645,58.2905982905983,-1841.799999999996,1796.3399999999988,1364.3399999999995,5840.82,5012.0,551.9599999999991,551.9599999999991,5,96
15,0,short,vwap_slope,130,adx,rr1.5,432,8207.819999999996,1.2760878091507892,48.379629629629626,-1803.1399999999976,566.0199999999998,2259.9799999999996,1157.2199999999991,551.2799999999991,2695.8199999999997,551.2799999999991,5,57
10,0,long,none,130,none,atr1.0,1368,12426.17999999999,1.131170248409164,39.47368421052632,-4529.859999999992,550.5599999999989,1397.259999999998,2845.0199999999977,5801.7599999999975,1327.179999999998,550.5599999999989,5,218
10,0,short,vwap_slope,130,adx,rr2.0,478,12004.279999999995,1.357617638086522,44.76987447698745,-1600.6199999999972,549.8199999999997,1364.1199999999992,1911.1799999999992,2506.0999999999995,4776.52,549.8199999999997,5,77
30,2,long,vwap_slope,200,none,rr1.0,693,8576.179999999995,1.1894641916658713,55.84415584415584,-2266.33999999998,664.4599999999996,548.879999999999,2271.4199999999987,3534.679999999999,1556.7399999999989,548.879999999999,5,124
15,1,long,vwap_slope,200,adx,atr1.0,483,8277.079999999998,1.2191290940368975,45.54865424430642,-1906.0799999999963,548.2799999999993,899.6199999999992,970.3199999999993,3006.8600000000006,2275.7800000000007,548.2799999999993,5,78
30,2,long,none,130,none,atr1.0,992,13356.919999999993,1.2205758158150355,49.899193548387096,-1734.2599999999948,1413.339999999999,4627.9,548.1399999999983,4509.9,1279.119999999999,548.1399999999983,5,112
60,2,both,vwap_slope,0,none,atr1.5,1286,18921.359999999997,1.1981892336514537,52.79937791601866,-4494.6,547.9199999999987,3309.4399999999982,5083.979999999998,4753.539999999997,4975.5999999999985,547.9199999999987,5,242
10,2,short,vwap_slope,130,adx,rr3.0,477,13844.019999999997,1.3849922217445203,41.719077568134175,-1938.0399999999956,544.8199999999995,1908.6199999999988,2787.42,2040.5999999999995,5393.52,544.8199999999995,5,77
5,0,long,vwap_slope,0,none,atr2.0,851,12141.259999999997,1.2066596039764397,32.90246768507638,-2771.29999999999,543.9999999999993,2451.379999999999,2218.639999999999,2866.7199999999993,4127.52,543.9999999999993,5,152
5,0,long,vwap_slope,0,none,atr2.5,851,12799.759999999997,1.2178681069834163,32.90246768507638,-2771.29999999999,543.9999999999993,2486.379999999999,2218.639999999999,2866.7199999999993,4752.02,543.9999999999993,5,152
60,2,both,vwap_slope,0,none,rr3.0,1297,18123.21999999999,1.1890535731870353,52.81418658442559,-4493.6,543.7799999999988,3596.779999999998,4700.319999999998,5519.399999999998,3762.9399999999996,543.7799999999988,5,253
15,2,long,none,200,none,rr2.5,1391,12251.159999999987,1.11860785951963,44.64414090582315,-4423.759999999986,542.2799999999984,3268.119999999998,1087.5999999999976,3089.279999999998,4263.879999999997,542.2799999999984,5,263
15,2,both,vwap_slope,0,adx,rr2.0,989,15623.639999999992,1.1884081914591629,46.107178968655205,-4054.36,541.0999999999991,3854.959999999998,1649.0999999999983,3000.019999999999,5932.979999999999,541.0999999999991,5,171
30,1,long,vwap_slope,130,none,atr1.0,553,11902.279999999995,1.3700803511296482,51.89873417721519,-1531.8399999999965,823.8199999999994,3551.1800000000003,540.7599999999991,5633.199999999999,1332.8999999999994,540.7599999999991,5,65
60,1,long,none,200,adx,rr1.0,626,11711.259999999997,1.3353653542720836,58.46645367412141,-1485.3800000000003,539.6999999999991,2673.619999999999,2848.5599999999995,1566.2999999999988,3124.040000000001,539.6999999999991,5,79
60,2,long,none,200,adx,rr1.0,626,11875.259999999997,1.3413249037269277,58.626198083067095,-1461.8800000000003,537.1999999999991,2640.619999999999,3120.5599999999995,1529.7999999999988,3097.540000000001,537.1999999999991,5,79
30,0,long,vwap_slope,200,none,rr3.0,694,10182.939999999997,1.2119418256534582,52.017291066282425,-2869.579999999999,536.9599999999995,1050.879999999999,2961.9199999999987,4859.439999999999,773.7399999999989,536.9599999999995,5,124
60,0,both,vwap_slope,0,adx,rr1.5,831,17868.059999999994,1.2738945690329109,54.87364620938629,-2608.799999999997,536.139999999999,3275.9999999999986,1672.4799999999987,2625.8999999999996,9638.66,536.139999999999,5,141
15,1,short,vwap_slope,130,adx,rr1.5,432,8487.319999999996,1.2850290022110995,48.8425925925926,-1814.1399999999976,634.0199999999998,2482.9799999999996,1150.2199999999991,535.7799999999991,2702.8199999999997,535.7799999999991,5,57
15,1,long,vwap_slope,0,none,rr2.0,793,12349.179999999991,1.209587917701664,46.27994955863809,-2343.0999999999967,534.9399999999991,2296.0199999999986,2010.0399999999986,2923.0999999999985,4585.079999999998,534.9399999999991,5,152
15,1,short,vwap_slope,200,adx,atr2.0,483,17146.579999999998,1.42478304492698,43.064182194616976,-1936.92,533.5399999999995,4021.3199999999997,1077.779999999999,2953.3599999999997,7292.58,533.5399999999995,5,79
30,2,long,vwap_slope,200,none,rr1.5,693,10608.179999999997,1.223307821493181,52.95815295815296,-2644.999999999989,532.4599999999996,948.3799999999989,3356.9199999999987,4497.179999999999,1273.24,532.4599999999996,5,124
15,1,short,vwap_slope,130,none,atr2.5,645,20194.2,1.432952982809403,40.93023255813954,-2910.9999999999945,530.5199999999998,4139.52,1230.8999999999987,3578.0599999999995,8350.96,530.5199999999998,5,96
15,0,long,vwap_slope,130,adx,rr1.5,432,7007.819999999997,1.2528571645064288,48.8425925925926,-1695.879999999999,961.9799999999996,530.0199999999993,654.7399999999993,1802.839999999999,1764.0599999999995,530.0199999999993,5,56
15,2,long,vwap_slope,200,adx,rr2.5,483,8537.579999999998,1.227519183385006,46.3768115942029,-1840.0999999999967,528.2799999999995,1063.1199999999994,1441.3199999999993,2549.8599999999997,2353.2800000000007,528.2799999999995,5,78
10,0,long,vwap_slope,130,none,rr2.5,753,9180.279999999995,1.185896514283423,41.168658698539176,-3117.759999999996,758.2799999999993,526.9999999999989,1841.0199999999988,3049.8599999999988,3004.119999999999,526.9999999999989,5,112
15,0,long,none,200,none,rr2.0,1394,12669.43999999999,1.1255719375644986,45.33715925394548,-4266.019999999986,526.7999999999986,3484.6199999999985,1019.0999999999976,2317.039999999998,5321.879999999997,526.7999999999986,5,263
10,0,long,none,130,none,atr2.0,1368,12326.17999999999,1.129934316979867,39.32748538011696,-4529.859999999995,525.059999999999,891.7599999999982,3648.5199999999977,5621.2599999999975,1351.679999999998,525.059999999999,5,218
10,0,long,none,130,none,atr2.5,1368,12335.67999999999,1.1300344596040466,39.32748538011696,-4529.859999999995,525.059999999999,891.7599999999982,3658.0199999999977,5621.2599999999975,1351.679999999998,525.059999999999,5,218
10,0,long,none,130,none,atr1.5,1368,12636.67999999999,1.133207399591207,39.32748538011696,-4529.859999999995,525.059999999999,891.7599999999982,3406.5199999999977,6049.259999999998,1476.679999999998,525.059999999999,5,218
15,1,both,vwap_slope,200,none,atr2.5,1492,34529.419999999984,1.2991962032204556,43.23056300268097,-3373.0800000001072,524.1399999999983,4270.819999999998,3469.0399999999972,9285.939999999999,15461.74,524.1399999999983,5,274
15,1,long,vwap_slope,130,adx,rr1.5,431,7013.059999999998,1.251600427641728,48.95591647331787,-1702.379999999999,993.7199999999996,524.0199999999993,641.7399999999993,1797.839999999999,1757.5599999999995,524.0199999999993,5,56
30,2,both,none,130,none,rr1.0,1369,16177.93999999999,1.1999531323346595,53.68882395909424,-2395.599999999964,522.5399999999988,2695.599999999998,2520.419999999998,7484.819999999998,2954.5599999999986,522.5399999999988,5,156
15,0,short,vwap_slope,200,adx,atr2.0,483,17207.079999999998,1.4273089026454442,42.65010351966873,-1929.42,521.0399999999995,3854.3199999999997,1155.279999999999,3037.8599999999997,7351.58,521.0399999999995,5,79
15,2,short,vwap_slope,130,adx,rr1.5,431,8644.559999999998,1.2890911608177766,48.72389791183295,-1825.1399999999976,780.5199999999998,2479.4799999999996,1168.9599999999991,520.2799999999991,2709.8199999999997,520.2799999999991,5,57
60,2,long,vwap_slope,0,none,rr2.0,683,13392.079999999994,1.3146854198506284,56.66178623718887,-2015.3399999999965,519.9399999999993,1337.2599999999993,4804.26,5026.359999999999,1704.2599999999986,519.9399999999993,5,126
15,0,long,none,130,none,rr1.5,1262,9831.61999999999,1.1240675644161684,47.14738510301109,-3879.3799999999874,795.1999999999985,2220.399999999998,514.3599999999977,2484.959999999998,3816.699999999998,514.3599999999977,5,195
30,0,both,none,200,none,rr2.0,1698,21271.97999999999,1.1625662565874473,47.82096584216725,-3719.800000000112,946.939999999998,3254.2999999999965,6815.519999999997,9743.339999999997,511.8799999999974,511.8799999999974,5,288
15,2,long,none,200,adx,atr2.5,882,8326.819999999992,1.117149168851801,43.65079365079365,-4186.19999999999,510.9399999999989,2361.5799999999986,1180.1199999999985,846.0199999999983,2424.739999999999,510.9399999999989,5,149
15,2,long,none,200,adx,atr1.5,882,8454.319999999992,1.1189429531570465,43.65079365079365,-4186.19999999999,510.9399999999989,2361.5799999999986,939.6199999999985,1214.0199999999982,2424.739999999999,510.9399999999989,5,149
15,2,long,none,200,adx,atr2.0,882,8334.819999999992,1.1172617200238948,43.65079365079365,-4186.19999999999,510.9399999999989,2361.5799999999986,1188.1199999999985,846.0199999999983,2424.739999999999,510.9399999999989,5,149
15,0,both,none,130,none,atr1.0,1608,29579.079999999987,1.256148934714629,41.54228855721393,-2946.5999999999967,510.5399999999984,6804.779999999997,7602.739999999997,6258.5999999999985,7102.66,510.5399999999984,5,241
30,2,long,none,130,adx,rr2.5,626,8612.259999999995,1.2112704941156611,50.319488817891376,-2133.699999999988,795.9599999999992,4202.92,509.879999999999,1616.3599999999988,1676.8799999999994,509.879999999999,5,63
60,2,both,vwap_slope,0,none,atr1.0,1286,16783.35999999999,1.175795040974669,52.79937791601866,-4611.59999999998,507.4199999999987,2849.9399999999982,4675.979999999998,4973.039999999997,3242.5999999999985,507.4199999999987,5,242
30,0,long,none,130,adx,rr1.5,626,9775.259999999997,1.2503603556533578,52.23642172523961,-1881.3599999999915,1160.4599999999994,4015.42,503.379999999999,2452.8599999999988,1791.8799999999994,503.379999999999,5,63
30,0,both,vwap_slope,130,adx,rr1.0,666,10816.159999999994,1.277426212285367,55.25525525525525,-1752.399999999987,1060.039999999999,2378.5,502.2999999999988,4599.139999999999,2296.38,502.2999999999988,5,63
30,0,long,none,200,none,rr3.0,1223,15032.47999999999,1.177818237994872,50.61324611610794,-3161.03999999999,500.0799999999986,3710.279999999998,3776.499999999998,5248.7599999999975,1796.859999999998,500.0799999999986,5,211
15,2,long,vwap_slope,0,none,rr3.0,792,15730.419999999996,1.2639256933946517,45.70707070707071,-2354.600000000013,498.4399999999991,2174.0199999999986,2355.0399999999986,5048.34,5654.58,498.4399999999991,5,152
30,2,long,none,130,adx,rr3.0,626,9282.759999999997,1.227718774393376,50.319488817891376,-2094.199999999988,943.4599999999992,4294.42,498.379999999999,1883.8599999999988,1768.3799999999997,498.379999999999,5,63
5,0,long,vwap_slope,200,adx,atr1.5,532,12903.819999999996,1.35865623221147,34.02255639097744,-1531.4199999999928,497.69999999999936,2012.8999999999992,2975.92,1106.4999999999993,4653.540000000001,497.69999999999936,5,79
30,0,both,vwap_slope,200,none,atr2.0,1305,17889.79999999999,1.18255274241367,48.12260536398468,-3511.8800000002598,2549.319999999999,3205.0999999999976,3544.699999999998,7700.619999999998,496.1199999999981,496.1199999999981,5,212
30,0,both,vwap_slope,200,none,atr2.5,1305,18003.79999999999,1.1837160316977962,48.12260536398468,-3511.8800000002598,2665.819999999999,2977.5999999999976,3553.199999999998,7917.619999999998,496.1199999999981,496.1199999999981,5,212
60,1,long,vwap_slope,200,none,atr2.0,585,15024.099999999997,1.4991637468129682,57.94871794871796,-1853.799999999996,1714.8399999999988,1300.3399999999992,6027.32,4941.0,495.4599999999991,495.4599999999991,5,96
60,1,long,vwap_slope,200,none,atr1.0,585,14569.599999999997,1.48406334659422,57.94871794871796,-1853.799999999996,1649.339999999999,1300.3399999999992,5672.82,4907.0,495.4599999999991,495.4599999999991,5,96
60,1,long,vwap_slope,200,none,atr1.5,585,14810.599999999997,1.4920703794934902,57.94871794871796,-1853.799999999996,1714.8399999999988,1300.3399999999992,5813.82,4941.0,495.4599999999991,495.4599999999991,5,96
60,1,long,vwap_slope,200,none,atr2.5,585,15032.099999999997,1.4994295404361804,57.94871794871796,-1853.799999999996,1714.8399999999988,1300.3399999999992,6035.32,4941.0,495.4599999999991,495.4599999999991,5,96
15,1,long,vwap_slope,200,none,rr1.5,778,6743.279999999993,1.1229282357149029,47.55784061696658,-2286.319999999989,495.1799999999995,566.2599999999993,1095.0399999999986,1686.8399999999986,2899.9599999999987,495.1799999999995,5,146
30,0,both,vwap_slope,200,none,atr1.5,1305,17612.29999999999,1.1797210513931,48.12260536398468,-3513.8800000002598,2307.819999999999,3272.0999999999976,3331.199999999998,7752.119999999998,494.1199999999981,494.1199999999981,5,212
5,0,long,vwap_slope,200,adx,atr2.5,532,14602.819999999998,1.405879220328732,34.02255639097744,-1531.4199999999928,488.69999999999936,2417.399999999999,3031.92,1106.4999999999993,5902.040000000003,488.69999999999936,5,79
5,0,long,vwap_slope,200,adx,atr2.0,532,13944.319999999998,1.3875764906788104,34.02255639097744,-1531.4199999999928,488.69999999999936,2382.399999999999,3031.92,1106.4999999999993,5277.540000000003,488.69999999999936,5,79
15,2,long,none,0,adx,atr1.5,905,13269.299999999994,1.1785585007076782,44.30939226519337,-4135.539999999986,634.9799999999988,4264.359999999999,486.8799999999985,1048.7999999999981,6258.5999999999985,486.8799999999985,5,160
15,2,long,none,200,adx,atr1.0,882,7730.319999999992,1.108757072082554,43.65079365079365,-4186.199999999992,485.4399999999988,2314.5799999999986,608.1199999999985,1009.0199999999983,2403.239999999999,485.4399999999988,5,149
15,0,long,none,0,none,rr3.0,1426,19631.25999999999,1.182775207999361,44.46002805049088,-4033.199999999988,554.8399999999986,5463.899999999998,483.1199999999976,3600.8199999999974,9528.579999999998,483.1199999999976,5,282
30,1,both,vwap_slope,200,none,rr2.5,1316,16633.15999999999,1.1688818167621993,48.25227963525836,-3449.6600000000853,1999.6799999999985,2907.7199999999975,3656.7999999999975,7589.499999999997,479.459999999998,479.459999999998,5,221
30,1,long,none,130,adx,rr1.5,626,9036.759999999997,1.2287672668559906,51.75718849840255,-1900.3599999999915,1026.4599999999994,3973.92,478.879999999999,2424.3599999999988,1290.8799999999994,478.879999999999,5,63
15,2,short,vwap_slope,200,adx,rr2.5,482,12672.819999999996,1.3172263911674988,44.398340248962654,-1944.42,476.0399999999995,2828.8199999999997,1695.519999999999,1582.359999999999,5347.08,476.0399999999995,5,79
30,0,long,vwap_slope,200,none,rr2.5,694,10002.439999999997,1.2086202552555303,52.1613832853026,-2869.579999999999,474.95999999999947,1125.879999999999,3139.9199999999987,4578.439999999999,683.2399999999989,474.95999999999947,5,124
15,2,short,vwap_slope,130,none,rr2.5,646,16747.459999999995,1.361610605283295,42.26006191950464,-2933.4999999999945,474.0399999999993,2934.8399999999992,2794.939999999999,3523.879999999999,7019.76,474.0399999999993,5,101
15,1,both,vwap_slope,200,none,rr3.0,1502,30208.01999999999,1.2617690264222938,43.54194407456725,-3121.4400000000896,473.2399999999984,3729.4599999999973,4300.899999999998,9431.559999999998,12272.86,473.2399999999984,5,286
10,1,long,vwap_slope,130,none,rr2.5,753,8902.279999999995,1.1787281269712775,41.03585657370518,-3136.7599999999966,633.2799999999993,472.49999999999886,1799.0199999999988,3027.8599999999988,2969.619999999999,472.49999999999886,5,112
10,2,long,none,130,none,atr2.0,1367,10671.41999999999,1.1108615758990124,39.3562545720556,-4600.859999999996,559.299999999999,471.7599999999982,3205.5199999999977,5193.2599999999975,1017.679999999998,471.7599999999982,5,218
10,2,long,none,130,none,atr1.5,1367,10986.91999999999,1.114139192860592,39.3562545720556,-4600.859999999996,559.299999999999,471.7599999999982,2965.5199999999977,5623.2599999999975,1143.679999999998,471.7599999999982,5,218
10,2,long,none,130,none,atr2.5,1367,10679.91999999999,1.110949879367074,39.3562545720556,-4600.859999999996,559.299999999999,471.7599999999982,3214.0199999999977,5193.2599999999975,1017.679999999998,471.7599999999982,5,218
15,2,long,vwap_slope,0,none,atr1.5,784,15922.339999999993,1.2678883406285162,45.535714285714285,-2354.6000000000167,469.8599999999992,1682.699999999999,3116.979999999999,5678.039999999999,5544.5199999999995,469.8599999999992,5,145
15,2,long,vwap_slope,0,none,atr2.0,784,16525.339999999993,1.278033625140654,45.535714285714285,-2354.600000000024,469.8599999999992,1908.199999999999,3299.979999999999,5248.039999999999,6168.5199999999995,469.8599999999992,5,145
15,2,long,vwap_slope,0,none,atr2.5,784,17156.339999999993,1.2886500008075847,45.535714285714285,-2354.600000000024,469.8599999999992,1908.199999999999,3307.479999999999,5248.039999999999,6793.0199999999995,469.8599999999992,5,145
5,1,long,vwap_slope,0,none,atr1.0,851,9240.759999999991,1.1561432411927417,33.01997649823737,-2813.79999999999,469.4999999999992,1551.3799999999992,1735.1399999999985,2754.72,2823.0199999999986,469.4999999999992,5,152
5,2,both,vwap_slope,200,adx,atr2.0,1057,15707.819999999992,1.2007829961900904,32.07190160832545,-2609.260000000001,463.5399999999988,1138.0999999999985,4225.439999999999,1636.6200000000001,5886.099999999999,463.5399999999988,5,185
