rr,or_minutes,offset_ticks,direction,bias,max_or_points,trades,net,pf,win,maxdd,seg1,seg2,seg3,seg4,min_seg,n_pos,min_seg_trades
1.25,15,4,short,vwap_slope,250,218,7571.6799999999985,1.3730814221053673,53.21100917431193,-2596.2399999999943,2275.7999999999993,2734.7800000000007,754.0599999999995,1807.0400000000002,754.0599999999995,4,53
1.25,15,4,short,vwap_slope,0,220,7190.199999999999,1.347256700080943,53.18181818181819,-2566.979999999994,1865.0599999999995,2764.040000000001,754.0599999999995,1807.0400000000002,754.0599999999995,4,54
2.5,30,0,both,vwap_slope,250,382,8543.819999999996,1.2317161677504176,52.09424083769634,-3596.8799999999865,2559.74,4056.2199999999993,753.2199999999992,1174.6399999999992,753.2199999999992,4,89
1.25,60,4,both,vwap_slope,250,302,7438.019999999998,1.3248628137464034,54.63576158940398,-2648.53999999999,2890.879999999999,770.6799999999995,752.0599999999994,3024.3999999999996,752.0599999999994,4,65
1.25,15,2,short,vwap_slope,180,193,6110.1799999999985,1.373640471837143,53.36787564766839,-2137.019999999995,1659.5199999999995,1883.6999999999994,750.7599999999995,1816.1999999999996,750.7599999999995,4,45
1.0,30,2,both,vwap_slope,250,382,8350.319999999996,1.2426195632782777,56.54450261780105,-2540.859999999997,2427.24,3306.2199999999993,750.7199999999991,1866.14,750.7199999999991,4,89
1.25,15,0,short,vwap_slope,180,193,6572.6799999999985,1.4096439607450608,53.8860103626943,-2114.519999999995,2155.0199999999995,1863.6999999999994,750.2599999999995,1803.6999999999996,750.2599999999995,4,45
1.25,15,1,short,vwap_slope,180,193,6390.6799999999985,1.3962141089293063,53.8860103626943,-2126.519999999995,1960.5199999999995,1872.6999999999994,749.2599999999995,1808.1999999999996,749.2599999999995,4,45
1.25,30,0,both,vwap,130,227,7409.019999999998,1.492997314439479,56.82819383259912,-1098.3799999999974,4319.82,748.4799999999996,1239.4399999999994,1101.2799999999997,748.4799999999996,4,28
2.0,60,1,long,vwap,0,232,4124.819999999998,1.2282724912173508,55.603448275862064,-2634.999999999998,850.0599999999995,748.3599999999994,1321.0599999999995,1205.3399999999995,748.3599999999994,4,56
1.0,30,4,both,vwap,130,227,6829.019999999998,1.4746633785312933,59.471365638766514,-953.1999999999989,3941.3199999999997,906.4799999999996,745.4399999999994,1235.7799999999997,745.4399999999994,4,28
1.25,30,1,both,vwap,130,227,7209.019999999998,1.4767473080946962,56.38766519823789,-1103.3799999999974,4328.82,744.9799999999996,1037.4399999999994,1097.7799999999997,744.9799999999996,4,28
1.5,30,0,both,vwap,130,227,7549.519999999998,1.4866978001150097,54.62555066079295,-1415.8799999999974,4809.32,741.9799999999996,781.9399999999994,1216.2799999999997,741.9799999999996,4,28
3.0,30,4,both,none,0,521,12736.96,1.223159224089568,50.287907869481764,-5022.999999999984,3801.0599999999986,5364.760000000002,741.7599999999998,2829.3799999999987,741.7599999999998,4,126
2.0,30,2,both,vwap,130,227,6518.019999999998,1.4022863223070108,53.30396475770925,-1339.8799999999974,3945.8199999999997,917.4799999999996,739.9399999999994,914.7799999999997,739.9399999999994,4,28
2.0,15,2,both,vwap,180,421,7552.459999999996,1.1873455212958597,46.55581947743468,-2795.8399999999965,2425.16,3054.2199999999993,737.059999999999,1336.019999999999,737.059999999999,4,97
2.0,60,0,long,none,0,319,6762.439999999998,1.2845174835178244,56.112852664576806,-3230.179999999994,735.9999999999994,2087.86,1397.2599999999993,2541.3199999999997,735.9999999999994,4,75
3.0,15,2,long,vwap_slope,0,223,8029.9800000000005,1.3807366680195572,50.224215246636774,-2237.859999999997,1436.8199999999995,3830.2800000000007,2028.0200000000002,734.8599999999994,734.8599999999994,4,52
3.0,30,0,short,none,0,336,6449.359999999997,1.1668361925082336,43.154761904761905,-4471.5199999999895,1960.8799999999992,2380.080000000001,733.7999999999993,1374.5999999999992,733.7999999999993,4,80
2.0,30,1,both,none,250,488,9531.879999999996,1.1894118025784337,50.409836065573764,-3890.019999999984,3641.279999999999,732.9399999999989,1582.199999999999,3575.459999999998,732.9399999999989,4,119
1.25,30,0,both,vwap_slope,250,382,9764.819999999998,1.2753444194989734,54.712041884816756,-2374.859999999997,3340.74,3502.7199999999993,732.7199999999992,2188.6399999999994,732.7199999999992,4,89
2.5,15,2,short,vwap_slope,130,157,8651.32,1.6594798146115382,45.85987261146497,-3102.4999999999945,731.2199999999996,3661.620000000001,1077.1999999999996,3181.2800000000007,731.2199999999996,4,28
1.5,30,1,both,vwap,130,227,7045.019999999998,1.4461002275769577,54.18502202643172,-1423.8799999999974,4816.82,730.4799999999996,763.9399999999994,733.7799999999997,730.4799999999996,4,28
2.5,15,4,short,vwap_slope,130,157,8655.32,1.653705326123078,45.85987261146497,-3132.9999999999945,729.7199999999996,3673.620000000001,1066.6999999999996,3185.2800000000007,729.7199999999996,4,28
1.0,15,2,both,vwap_slope,250,435,10147.099999999995,1.279934517983277,56.7816091954023,-3799.1199999999917,1882.8599999999988,4943.799999999999,2596.08,724.359999999999,724.359999999999,4,105
1.5,30,2,both,none,0,521,11466.959999999995,1.2060318842954538,51.82341650671785,-3590.9999999999836,4050.5599999999986,4658.760000000002,721.7599999999989,2035.8799999999987,721.7599999999989,4,126
1.0,15,0,both,vwap_slope,130,325,7922.999999999997,1.370175177939185,57.84615384615385,-1677.7599999999893,2116.0,3777.74,1310.4199999999992,718.8399999999995,718.8399999999995,4,59
1.0,15,1,both,vwap_slope,130,325,7946.499999999997,1.3690060032839744,57.84615384615385,-1685.7599999999893,2122.0,3800.74,1306.9199999999992,716.8399999999995,716.8399999999995,4,59
1.0,15,2,both,vwap_slope,130,325,7704.499999999997,1.353399274899638,57.53846153846154,-1693.7599999999893,1862.499999999999,3823.74,1303.4199999999992,714.8399999999995,714.8399999999995,4,59
2.0,60,2,long,vwap,0,232,3995.319999999998,1.220252572807077,55.603448275862064,-2651.499999999998,820.5599999999995,714.3599999999994,1288.0599999999995,1172.3399999999995,714.3599999999994,4,56
1.0,15,4,both,vwap_slope,130,325,7490.499999999997,1.3376441315146543,56.92307692307692,-1709.7599999999893,1613.499999999999,3869.74,1296.4199999999992,710.8399999999995,710.8399999999995,4,59
1.0,15,4,both,vwap_slope,250,435,9565.599999999995,1.2604968328404216,56.32183908045977,-3831.1199999999917,1629.859999999999,4633.299999999999,2593.08,709.359999999999,709.359999999999,4,105
3.0,30,1,short,none,0,336,5991.859999999997,1.1543942050316367,43.154761904761905,-4503.0199999999895,1929.3799999999992,2029.0800000000006,706.2999999999993,1327.0999999999992,706.2999999999993,4,80
1.25,30,1,both,vwap_slope,250,382,9698.319999999998,1.2723633608383724,54.712041884816756,-2381.859999999997,3335.74,3494.7199999999993,700.2199999999992,2167.6399999999994,700.2199999999992,4,89
1.25,15,0,both,vwap,130,346,8910.459999999997,1.3524896909010924,53.46820809248555,-1248.4199999999983,2802.08,4282.02,1127.979999999999,698.3799999999994,698.3799999999994,4,63
1.25,15,2,both,vwap,130,346,8381.459999999997,1.325798767622332,53.179190751445084,-1262.4199999999983,2317.08,4242.02,1123.979999999999,698.3799999999994,698.3799999999994,4,63
2.0,60,1,long,none,0,319,6591.939999999998,1.2762572501424885,56.112852664576806,-3251.679999999994,697.9999999999994,2039.86,1355.7599999999993,2498.3199999999997,697.9999999999994,4,75
1.25,15,1,both,vwap,130,346,8657.959999999997,1.340427104696956,53.46820809248555,-1255.4199999999983,2613.58,4221.52,1125.479999999999,697.3799999999994,697.3799999999994,4,63
1.0,30,2,short,none,250,317,5290.919999999997,1.1732458064778082,51.419558359621455,-2784.659999999998,1938.3599999999992,915.0399999999993,697.2599999999993,1740.2599999999993,697.2599999999993,4,76
2.5,60,4,long,none,0,319,6485.439999999998,1.2686278830493845,55.79937304075236,-3316.179999999994,696.4999999999993,2298.8600000000006,1127.2599999999993,2362.8199999999997,696.4999999999993,4,75
1.0,30,1,short,none,250,317,5553.419999999997,1.1833645796669245,51.73501577287066,-2776.659999999998,2191.859999999999,923.0399999999993,696.2599999999993,1742.2599999999993,696.2599999999993,4,76
1.5,30,2,both,vwap,130,227,6992.019999999998,1.4402630488632657,54.18502202643172,-1431.8799999999974,4824.32,695.9799999999996,745.9399999999994,725.7799999999997,695.9799999999996,4,28
1.0,30,0,short,none,250,317,5559.419999999997,1.1843142793488122,51.73501577287066,-2768.659999999998,2188.859999999999,931.0399999999993,695.2599999999993,1744.2599999999993,695.2599999999993,4,76
2.5,30,1,both,vwap_slope,250,382,8351.819999999996,1.2255729384425402,52.09424083769634,-3641.8799999999865,2518.24,4012.7199999999993,695.2199999999992,1125.6399999999992,695.2199999999992,4,89
1.25,15,4,both,vwap,130,346,8193.959999999997,1.3143258724369307,52.601156069364166,-1276.4199999999983,2352.58,4278.02,868.9799999999991,694.3799999999994,694.3799999999994,4,63
2.0,15,0,both,none,130,388,11287.879999999997,1.3493328315695254,46.649484536082475,-2128.2199999999884,3469.42,5762.1399999999985,693.579999999999,1362.7399999999993,693.579999999999,4,74
1.25,30,0,both,none,130,263,8765.88,1.4908360341070195,55.51330798479087,-1329.2599999999948,4970.700000000001,683.7999999999995,2023.5599999999993,1087.8199999999997,683.7999999999995,4,32
2.0,30,4,both,vwap,130,227,6381.019999999998,1.3894503890219403,52.863436123348016,-1354.8799999999974,3923.8199999999997,875.4799999999996,682.9399999999994,898.7799999999997,682.9399999999994,4,28
3.0,15,4,long,vwap_slope,0,223,7821.9800000000005,1.3672484186961944,49.775784753363226,-2259.859999999997,1393.8199999999995,3785.2800000000007,1961.0199999999993,681.8599999999994,681.8599999999994,4,52
1.25,30,1,both,none,130,263,8774.88,1.4885496863217575,55.51330798479087,-1337.2599999999948,4985.200000000001,681.2999999999995,2023.0599999999993,1085.3199999999997,681.2999999999995,4,32
1.25,30,2,both,vwap_slope,250,382,9560.819999999998,1.2674204142870804,54.712041884816756,-2389.859999999997,3329.24,3403.7199999999993,680.2199999999991,2147.6399999999994,680.2199999999991,4,89
3.0,30,2,short,none,0,336,5851.359999999997,1.1501856736148395,43.154761904761905,-4534.5199999999895,1897.8799999999992,1995.0800000000006,678.7999999999993,1279.5999999999992,678.7999999999993,4,80
2.0,30,2,both,none,250,488,8728.879999999996,1.1727462137404099,50.409836065573764,-3937.519999999984,3403.279999999999,675.9399999999989,1531.199999999999,3118.459999999998,675.9399999999989,4,119
1.25,15,4,short,vwap_slope,130,157,6261.819999999999,1.550282618935468,54.14012738853503,-1852.7999999999956,1497.2199999999996,2280.620000000001,675.1999999999996,1808.7799999999997,675.1999999999996,4,28
1.5,30,0,long,none,0,365,8701.399999999998,1.2622176791864002,55.61643835616439,-1972.6399999999976,670.8999999999992,5271.9,1261.8999999999992,1496.6999999999994,670.8999999999992,4,90
2.0,15,1,both,none,130,388,10976.879999999997,1.337639200410449,46.649484536082475,-2420.2199999999884,3472.42,5490.6399999999985,669.579999999999,1344.2399999999993,669.579999999999,4,74
2.5,15,0,long,vwap_slope,0,223,7700.98,1.3709635153231787,50.672645739910315,-2215.859999999997,1277.8199999999995,3479.2800000000007,2275.0200000000004,668.8599999999994,668.8599999999994,4,52
1.5,30,0,long,none,250,345,5093.199999999997,1.1658999024118215,54.78260869565217,-1972.6399999999976,665.6399999999992,1593.8599999999994,1232.1199999999992,1601.5799999999995,665.6399999999992,4,83
2.5,15,4,both,vwap,250,462,9861.119999999995,1.2064712378031446,46.103896103896105,-4766.839999999986,2062.9399999999996,6183.34,951.899999999999,662.9399999999989,662.9399999999989,4,109
2.0,60,2,long,none,0,319,6421.439999999998,1.268061498386565,56.112852664576806,-3273.179999999994,659.9999999999993,1991.86,1314.2599999999993,2455.3199999999997,659.9999999999993,4,75
1.25,30,2,both,vwap,130,227,7121.019999999998,1.468310692790101,56.38766519823789,-1108.3799999999974,4335.32,657.9799999999996,1030.4399999999994,1097.2799999999997,657.9799999999996,4,28
1.0,60,4,both,vwap_slope,250,302,7955.019999999999,1.3571652420501188,55.62913907284768,-2134.53999999999,2961.379999999999,1292.6799999999994,654.0599999999993,3046.8999999999996,654.0599999999993,4,65
2.0,15,4,both,vwap,130,346,9858.959999999997,1.3428795600662462,47.10982658959538,-2754.53999999999,3061.58,4667.52,653.9799999999991,1475.8799999999994,653.9799999999991,4,63
1.5,30,1,long,none,0,365,8092.399999999997,1.2414660069547843,55.342465753424655,-1980.1399999999976,651.3999999999992,5239.4,1222.3999999999992,979.1999999999991,651.3999999999992,4,90
1.0,30,0,both,none,0,521,12186.959999999995,1.238597425480887,56.813819577735124,-3434.3199999999797,3133.0599999999986,5024.76,649.2599999999989,3379.8799999999987,649.2599999999989,4,126
1.25,30,4,both,vwap,130,227,6873.019999999998,1.4470256910569101,55.947136563876654,-1117.3799999999974,4351.82,647.4799999999996,779.4399999999994,1094.2799999999997,647.4799999999996,4,28
1.0,30,4,short,vwap_slope,250,178,6271.279999999999,1.3873082690421665,55.61797752808989,-1856.479999999994,2141.9799999999996,1216.2199999999996,646.6999999999996,2266.380000000001,646.6999999999996,4,38
1.5,30,1,long,none,250,345,4491.699999999997,1.14477361978851,54.492753623188406,-1980.1399999999976,646.6399999999992,1559.3599999999992,1194.6199999999992,1091.0799999999992,646.6399999999992,4,83
2.0,60,4,long,vwap,0,232,3736.319999999998,1.2043970038928382,55.603448275862064,-2684.499999999999,761.5599999999995,646.3599999999994,1222.0599999999995,1106.3399999999995,646.3599999999994,4,56
2.0,30,4,both,vwap_slope,250,382,7244.819999999996,1.1942042334089973,51.832460732984295,-2946.8799999999865,1786.239999999999,4107.719999999999,645.7199999999992,705.1399999999992,645.7199999999992,4,89
2.5,15,1,long,vwap_slope,0,223,7616.98,1.3651056446046475,50.672645739910315,-2226.859999999997,1265.3199999999995,3460.7800000000007,2253.0200000000004,637.8599999999994,637.8599999999994,4,52
2.5,30,2,both,vwap_slope,250,382,8159.819999999996,1.2194802721615403,52.09424083769634,-3686.8799999999865,2476.74,3969.2199999999993,637.2199999999992,1076.6399999999992,637.2199999999992,4,89
1.5,30,4,both,vwap_slope,250,382,8927.319999999996,1.2432019230978784,52.617801047120416,-2601.199999999988,3704.74,3635.2199999999993,632.7199999999992,954.6399999999992,632.7199999999992,4,89
1.5,30,2,long,none,0,365,7934.899999999997,1.2357954832486517,55.342465753424655,-1987.6399999999976,631.8999999999992,5183.9,1182.8999999999992,936.1999999999991,631.8999999999992,4,90
1.0,30,1,both,none,0,521,12148.459999999995,1.23695065340355,56.813819577735124,-3456.3199999999797,3138.0599999999986,5016.76,630.7599999999989,3362.8799999999987,630.7599999999989,4,126
1.5,30,2,long,none,250,345,4341.699999999997,1.1393393536030147,54.492753623188406,-1987.6399999999976,627.6399999999992,1501.8599999999992,1157.1199999999992,1055.0799999999992,627.6399999999992,4,83
1.5,60,2,both,vwap_slope,250,302,8179.519999999998,1.356105699070414,53.973509933774835,-3193.3999999999924,3867.379999999999,627.1799999999994,925.0599999999993,2759.8999999999996,627.1799999999994,4,65
1.5,15,0,short,vwap_slope,0,220,8278.199999999999,1.3932046305637722,50.45454545454545,-2758.979999999994,1059.5599999999995,3448.040000000001,626.0599999999995,3144.540000000001,626.0599999999995,4,54
1.5,15,0,short,vwap_slope,250,218,8655.679999999998,1.419274554576975,50.45871559633027,-2790.2399999999943,1468.2999999999995,3416.7800000000007,626.0599999999995,3144.540000000001,626.0599999999995,4,53
3.0,30,4,short,none,0,336,5570.359999999997,1.1418663618647111,43.154761904761905,-4597.5199999999895,1834.8799999999992,1927.0800000000006,623.7999999999993,1184.5999999999992,623.7999999999993,4,80
1.5,15,1,short,vwap_slope,250,218,8666.179999999998,1.4177495020467656,50.45871559633027,-2805.2399999999943,1465.2999999999995,3427.2800000000007,620.0599999999995,3153.540000000001,620.0599999999995,4,53
1.5,15,1,short,vwap_slope,0,220,8287.699999999999,1.3917763692815024,50.45454545454545,-2774.479999999994,1056.0599999999995,3458.040000000001,620.0599999999995,3153.540000000001,620.0599999999995,4,54
1.5,15,4,short,vwap_slope,0,220,8230.199999999999,1.3842627004373853,50.45454545454545,-2806.479999999994,1070.0599999999995,3363.040000000001,616.5599999999995,3180.540000000001,616.5599999999995,4,54
1.5,15,4,short,vwap_slope,250,218,8611.679999999998,1.409935156244793,50.45871559633027,-2835.7399999999943,1480.7999999999995,3333.7800000000007,616.5599999999995,3180.540000000001,616.5599999999995,4,53
1.5,15,2,short,vwap_slope,0,220,8297.199999999999,1.3903616815869646,50.45454545454545,-2789.979999999994,1052.5599999999995,3468.040000000001,614.0599999999995,3162.540000000001,614.0599999999995,4,54
1.5,15,2,short,vwap_slope,250,218,8676.679999999998,1.4162391546920134,50.45871559633027,-2820.2399999999943,1462.2999999999995,3437.7800000000007,614.0599999999995,3162.540000000001,614.0599999999995,4,53
2.5,15,2,long,vwap_slope,0,223,7538.48,1.359567668634989,50.672645739910315,-2237.859999999997,1252.8199999999995,3442.2800000000007,2231.0200000000004,612.3599999999994,612.3599999999994,4,52
1.0,30,2,both,none,0,521,11822.959999999995,1.229159373973935,56.62188099808061,-3478.3199999999797,2886.5599999999986,4978.26,612.2599999999989,3345.8799999999987,612.2599999999989,4,126
1.5,60,0,both,none,0,505,8989.799999999996,1.188890948035133,51.28712871287129,-5433.499999999989,1258.2799999999988,2479.7199999999993,599.9799999999996,4651.82,599.9799999999996,4,122
2.0,15,0,short,vwap_slope,0,220,9285.7,1.4160010106920105,47.27272727272727,-3735.179999999993,1473.0599999999995,3908.540000000001,597.5599999999995,3306.540000000001,597.5599999999995,4,54
2.0,15,0,short,vwap_slope,250,218,9663.179999999998,1.440987377125489,47.24770642201835,-3766.4399999999932,1881.7999999999995,3877.2800000000007,597.5599999999995,3306.540000000001,597.5599999999995,4,53
1.5,15,0,both,none,130,388,10357.379999999997,1.3424316682624402,50.0,-1671.9599999999937,2380.92,5846.639999999999,596.579999999999,1533.2399999999993,596.579999999999,4,74
1.5,15,0,both,vwap,130,346,9145.959999999997,1.3429046618891254,50.0,-1760.4999999999945,2497.08,5070.52,595.9799999999991,982.3799999999994,595.9799999999991,4,63
1.25,30,2,both,none,130,263,8698.38,1.4815557479676773,55.51330798479087,-1345.7599999999948,4998.700000000001,594.7999999999995,2020.0599999999993,1084.8199999999997,594.7999999999995,4,32
2.0,15,0,long,none,0,398,10018.979999999996,1.274151003078903,49.246231155778894,-1970.6399999999976,594.7399999999991,5350.4400000000005,2550.7199999999993,1523.0799999999995,594.7399999999991,4,94
2.0,15,4,both,vwap,180,421,7025.959999999996,1.1725655131286605,46.318289786223275,-2818.8399999999965,2131.66,3018.2199999999993,593.059999999999,1283.019999999999,593.059999999999,4,97
2.0,15,1,short,vwap_slope,250,218,9526.179999999998,1.432622754273465,47.24770642201835,-3791.4399999999932,1751.2999999999995,3881.2800000000007,587.0599999999995,3306.540000000001,587.0599999999995,4,53
2.0,15,1,short,vwap_slope,0,220,9147.7,1.407854351807762,47.27272727272727,-3760.679999999993,1342.0599999999995,3912.040000000001,587.0599999999995,3306.540000000001,587.0599999999995,4,54
1.25,30,4,both,none,130,263,8158.379999999999,1.443147931076813,54.752851711026615,-1361.2599999999948,5027.700000000001,585.7999999999995,1462.0599999999993,1082.8199999999997,585.7999999999995,4,32
2.0,15,0,both,none,250,514,8506.139999999996,1.1575898085943392,45.719844357976655,-4474.719999999983,2543.039999999999,4433.98,945.0199999999988,584.0999999999995,584.0999999999995,4,123
1.5,15,1,both,none,130,388,10367.379999999997,1.340678558706816,50.0,-1682.9599999999937,2387.42,5869.639999999999,584.079999999999,1526.2399999999993,584.079999999999,4,74
2.0,60,4,long,none,0,319,6080.439999999998,1.2518527232090342,55.79937304075236,-3316.179999999994,583.9999999999993,1895.86,1231.2599999999993,2369.3199999999997,583.9999999999993,4,75
1.5,15,1,both,vwap,130,346,9153.459999999997,1.3410885816898328,50.0,-1774.9999999999945,2502.58,5087.52,581.9799999999991,981.3799999999994,581.9799999999991,4,63
2.5,15,0,short,none,180,352,6087.519999999997,1.1651530064666513,39.77272727272727,-4507.719999999995,580.7199999999991,1274.0600000000006,726.6199999999997,3506.12,580.7199999999991,4,81
2.0,30,0,both,none,130,263,8265.88,1.4249163109367418,50.950570342205324,-1670.7599999999948,5045.200000000001,578.7999999999995,1878.0599999999993,763.8199999999997,578.7999999999995,4,32
2.0,15,1,long,none,0,398,8833.479999999996,1.2387412831599378,48.99497487437186,-2313.519999999995,578.7399999999991,5056.9400000000005,2511.7199999999993,686.079999999999,578.7399999999991,4,94
2.0,15,2,short,vwap_slope,0,220,9133.2,1.4052654512667098,47.27272727272727,-3786.179999999993,1334.5599999999995,3915.540000000001,576.5599999999995,3306.540000000001,576.5599999999995,4,54
2.0,15,2,short,vwap_slope,250,218,9512.679999999998,1.4299205481185537,47.24770642201835,-3816.4399999999932,1744.2999999999995,3885.2800000000007,576.5599999999995,3306.540000000001,576.5599999999995,4,53
1.0,30,0,long,none,0,365,9260.399999999998,1.2960959232613904,58.9041095890411,-1958.659999999998,575.8999999999994,5501.9,821.8999999999992,2360.7000000000007,575.8999999999994,4,90
2.5,30,0,both,vwap,130,227,6701.519999999998,1.4152458565384534,52.863436123348016,-1611.8799999999974,4014.8199999999997,958.9799999999996,575.4399999999994,1152.2799999999997,575.4399999999994,4,28
1.5,60,4,both,vwap_slope,250,302,7744.519999999998,1.334314683648344,53.973509933774835,-3339.03999999999,3812.379999999999,572.1799999999994,677.5599999999993,2682.3999999999996,572.1799999999994,4,65
1.5,15,2,both,none,130,388,10377.379999999997,1.338946635415605,50.0,-1693.9599999999937,2393.92,5892.639999999999,571.579999999999,1519.2399999999993,571.579999999999,4,74
1.0,30,0,long,none,250,345,6476.199999999997,1.2249339737061833,58.26086956521739,-1817.4000000000003,570.6399999999993,2647.8600000000006,792.1199999999993,2465.58,570.6399999999993,4,83
2.0,15,4,short,vwap_slope,250,218,9276.679999999998,1.4159647738278864,47.24770642201835,-3851.9399999999932,1506.7999999999995,3893.2800000000007,570.0599999999995,3306.540000000001,570.0599999999995,4,53
2.0,15,4,short,vwap_slope,0,220,8895.2,1.391646127171397,47.27272727272727,-3822.679999999993,1096.0599999999995,3922.540000000001,570.0599999999995,3306.540000000001,570.0599999999995,4,54
1.5,15,0,both,none,250,514,6833.639999999996,1.1318443945816319,48.44357976653696,-4138.719999999983,1467.5399999999988,4103.48,568.5199999999988,694.1000000000004,568.5199999999988,4,123
2.5,30,0,both,none,130,263,8025.379999999999,1.4100607014388489,50.57034220532319,-1957.7599999999948,4402.700000000001,568.2999999999995,1973.5599999999993,1080.8199999999997,568.2999999999995,4,32
1.5,15,2,both,vwap,130,346,9160.959999999997,1.339294563485508,50.0,-1789.4999999999945,2508.08,5104.52,567.9799999999991,980.3799999999994,567.9799999999991,4,63
1.0,60,0,long,vwap,0,232,4357.319999999998,1.2460547729539195,56.46551724137932,-2567.499999999999,632.5599999999996,566.8599999999994,1311.5599999999995,1846.3399999999995,566.8599999999994,4,56
1.0,30,1,long,none,0,365,9206.399999999998,1.2931787784217563,58.9041095890411,-1965.159999999998,565.3999999999994,5500.4,795.8999999999992,2344.7000000000007,565.3999999999994,4,90
2.0,15,2,long,none,0,398,8600.979999999996,1.2312854888656792,48.99497487437186,-2331.519999999995,562.7399999999991,5030.9400000000005,2362.7199999999993,644.579999999999,562.7399999999991,4,94
2.5,15,1,short,none,180,352,5569.519999999998,1.1503005730804392,39.77272727272727,-4539.719999999996,562.2199999999991,809.5600000000006,709.6199999999997,3488.12,562.2199999999991,4,81
2.0,30,4,both,none,250,488,8283.879999999996,1.1626097396086477,50.204918032786885,-4032.519999999984,3350.279999999999,561.9399999999989,1357.199999999999,3014.459999999998,561.9399999999989,4,119
2.5,15,4,long,vwap_slope,0,223,7381.48,1.3486494196954038,50.224215246636774,-2259.859999999997,1227.8199999999995,3405.2800000000007,2187.0200000000004,561.3599999999994,561.3599999999994,4,52
1.0,30,1,long,none,250,345,6429.199999999997,1.2223554907197398,58.26086956521739,-1828.9000000000003,560.6399999999993,2643.8600000000006,768.1199999999993,2456.58,560.6399999999993,4,83
2.0,15,0,both,vwap,0,470,10914.699999999995,1.22794386683619,47.4468085106383,-4760.079999999985,2583.959999999999,6590.8600000000015,1180.399999999999,559.4799999999989,559.4799999999989,4,111
1.0,30,2,long,none,0,365,8575.399999999998,1.2696307159045457,58.63013698630137,-1971.659999999998,554.8999999999994,5468.4,769.8999999999992,1782.1999999999996,554.8999999999994,4,90
1.0,15,4,short,vwap_slope,250,218,5940.6799999999985,1.3138059886768085,56.88073394495413,-2591.2399999999943,1770.7999999999997,2613.7800000000007,1004.5599999999995,551.5399999999995,551.5399999999995,4,53
1.0,15,4,short,vwap_slope,0,220,5559.199999999998,1.2874189579046407,56.81818181818182,-2561.979999999994,1360.0599999999995,2643.040000000001,1004.5599999999995,551.5399999999995,551.5399999999995,4,54
1.0,30,2,long,none,250,345,5805.199999999997,1.198049932109253,57.971014492753625,-1951.4199999999983,550.6399999999993,2609.3600000000006,744.1199999999993,1901.0799999999997,550.6399999999993,4,83
1.0,15,2,short,vwap_slope,250,218,6237.6799999999985,1.3321703048583056,56.88073394495413,-2568.2399999999943,1736.2999999999997,2946.2800000000007,1004.5599999999995,550.5399999999995,550.5399999999995,4,53
1.0,15,2,short,vwap_slope,0,220,5858.199999999998,1.3053006259022413,56.81818181818182,-2537.979999999994,1326.5599999999995,2976.540000000001,1004.5599999999995,550.5399999999995,550.5399999999995,4,54
1.5,15,1,both,none,250,514,6794.139999999996,1.1304505770696653,48.44357976653696,-4165.219999999983,1466.5399999999988,4111.98,549.0199999999988,666.6000000000004,549.0199999999988,4,123
1.5,60,1,both,none,0,505,8706.299999999996,1.1822906524926224,51.28712871287129,-5464.499999999989,1135.2799999999988,2425.2199999999993,548.4799999999996,4597.32,548.4799999999996,4,122
1.0,30,4,both,vwap_slope,250,382,8110.819999999996,1.2337727393781062,56.02094240837696,-2556.859999999997,2425.24,3291.2199999999993,547.2199999999991,1847.14,547.2199999999991,4,89
1.0,60,1,long,vwap,0,232,4271.319999999998,1.2402690181377982,56.46551724137932,-2582.499999999999,616.0599999999996,543.8599999999994,1286.0599999999995,1825.3399999999995,543.8599999999994,4,56
1.5,60,0,long,none,0,319,6198.939999999998,1.260809235908634,56.112852664576806,-3046.7999999999965,543.4999999999993,1928.36,1381.2599999999993,2345.8199999999997,543.4999999999993,4,75
1.25,30,4,both,none,0,521,11800.459999999995,1.2160778347940602,53.550863723608444,-3623.8199999999797,4065.5599999999986,3780.76,542.2599999999984,3411.8799999999987,542.2599999999984,4,126
2.5,30,1,both,none,130,263,7890.879999999999,1.4008636148887208,50.57034220532319,-1976.2599999999948,4374.700000000001,541.7999999999995,1932.5599999999993,1041.8199999999997,541.7999999999995,4,32
1.5,15,4,both,vwap,130,346,9075.459999999997,1.3323886526983824,49.71098265895954,-1818.4999999999945,2543.58,5013.52,539.9799999999991,978.3799999999994,539.9799999999991,4,63
2.5,15,2,long,none,0,398,9413.979999999996,1.2501559824449329,48.24120603015075,-2331.519999999995,539.7399999999992,5450.9400000000005,2317.2199999999993,1106.079999999999,539.7399999999992,4,94
2.0,30,0,long,none,0,365,7125.899999999997,1.212422635758928,55.06849315068493,-1958.659999999998,538.3999999999992,4494.9,1044.3999999999992,1048.1999999999994,538.3999999999992,4,90
2.0,15,2,both,none,130,388,10823.379999999997,1.3309023782066407,46.649484536082475,-2444.7199999999884,3475.42,5486.6399999999985,535.579999999999,1325.7399999999993,535.579999999999,4,74
2.5,30,1,both,vwap,130,227,6601.019999999998,1.4067001505790273,52.863436123348016,-1621.8799999999974,3990.8199999999997,934.4799999999996,535.4399999999994,1140.2799999999997,535.4399999999994,4,28
1.0,30,4,long,none,0,365,8321.399999999998,1.2595472037558146,58.082191780821915,-1984.659999999998,533.8999999999992,5323.4,717.8999999999992,1746.1999999999996,533.8999999999992,4,90
