rr,or_minutes,offset_ticks,direction,trades,win_rate,net,profit_factor,expectancy,avg_R,max_drawdown,sharpe
1.5,3,4,long,101,42.57425742574257,552.2599999999996,1.1152000867765837,5.467920792079204,0.04188118747759906,-1187.7600000000002,0.7786825761517411
1.5,3,4,short,110,49.09090909090909,1690.0999999999995,1.3465492706492186,15.36454545454545,0.19653795184402154,-1118.7399999999982,2.132778772807759
1.5,5,0,both,120,41.66666666666667,677.6999999999989,1.086814495984013,5.647499999999991,0.032917621990511,-1742.2400000000002,0.5946485251062772
1.5,5,0,long,99,38.38383838383838,-555.2600000000007,0.9145969324662703,-5.608686868686876,-0.060762313373240735,-1238.5800000000008,-0.6399130161090802
1.5,5,0,short,108,45.370370370370374,1399.0799999999995,1.218055659459864,12.954444444444439,0.09461717933192919,-1356.2399999999989,1.399269311152186
1.5,5,1,both,120,42.5,865.6999999999989,1.110972098663515,7.2141666666666575,0.05363441523340149,-1755.7400000000002,0.7533983926444476
1.5,5,1,long,99,39.39393939393939,-386.7600000000007,0.9404150425980992,-3.9066666666666734,-0.03569256757040548,-1126.5600000000002,-0.4413578463776263
1.5,5,1,short,107,45.794392523364486,1482.8199999999995,1.2316935211690145,13.85813084112149,0.10480235404352964,-1364.7399999999986,1.48104818910495
1.5,5,2,both,120,41.66666666666667,698.6999999999989,1.0879775365786095,5.822499999999991,0.03311651141719575,-1769.2400000000002,0.6038439115433646
1.5,5,2,long,99,39.39393939393939,-390.2600000000007,0.9404265062815799,-3.942020202020209,-0.03562361300543494,-1135.5600000000002,-0.44181162946154745
1.5,5,2,short,107,44.85981308411215,1317.8199999999995,1.201820615468493,12.316074766355136,0.08162363928131482,-1373.239999999999,1.3065662498041974
1.5,5,4,both,120,40.0,135.19999999999902,1.0162592239828363,1.1266666666666585,-0.007891812283087878,-2097.2400000000002,0.1160357219986839
1.5,5,4,long,98,37.755102040816325,-654.0200000000006,0.9026124092417106,-6.673673469387761,-0.07601668204184142,-1349.3400000000006,-0.7371217144288043
1.5,5,4,short,107,42.99065420560748,648.3199999999995,1.093618323961682,6.059065420560743,0.03514933464532659,-1547.2400000000002,0.6391344933380914
1.5,10,0,both,120,40.0,265.6999999999989,1.0233156484242412,2.2141666666666575,-0.011202076031828248,-3111.9999999999995,0.1668556680129751
1.5,10,0,long,95,41.05263157894737,818.1999999999991,1.0976204566279781,8.61263157894736,-0.013562213892933023,-985.3800000000003,0.6665144354291755
1.5,10,0,short,104,48.07692307692308,2002.539999999999,1.234380778936231,19.255192307692298,0.1427899846744548,-1412.1399999999996,1.523587042937156
1.5,10,1,both,120,40.833333333333336,847.6999999999989,1.0760300424950269,7.064166666666657,0.014301273539734908,-2678.9999999999995,0.5300171841008605
1.5,10,1,long,94,41.48936170212766,1043.4399999999991,1.1271758869916026,11.100425531914885,-0.0032803888456320895,-995.8800000000003,0.8561667571107855
1.5,10,1,short,103,49.51456310679612,2586.2799999999997,1.3133563054614539,25.109514563106792,0.17767361271918672,-1420.639999999998,1.9737049252545162
1.5,10,2,both,120,40.833333333333336,846.1999999999989,1.0754287099747384,7.051666666666658,0.014223781002097995,-2696.4999999999995,0.5262704629651231
1.5,10,2,long,94,41.48936170212766,1038.4399999999991,1.1257465307209806,11.047234042553182,-0.003490820022943981,-1006.3800000000003,0.8475423879348839
1.5,10,2,short,103,49.51456310679612,2596.2799999999997,1.3126548956042765,25.20660194174757,0.17733207297170314,-1429.139999999998,1.9707337015675828
1.5,10,4,both,120,41.66666666666667,1054.699999999999,1.0935863990487853,8.789166666666658,0.03468372522483968,-2731.4999999999995,0.6487654546537207
1.5,10,4,long,94,44.680851063829785,1871.4399999999991,1.2361146508065881,19.90893617021276,0.06123525922960516,-797.4200000000001,1.514315148539701
1.5,10,4,short,103,49.51456310679612,2616.2799999999997,1.311277361754579,25.400776699029123,0.1766579259270927,-1446.139999999998,1.9648484387172291
1.5,15,0,both,120,45.83333333333333,2142.199999999999,1.1796228440143888,17.851666666666656,0.095489097687829,-2870.999999999997,1.2138794670732582
1.5,15,0,long,89,49.43820224719101,2612.6399999999994,1.3451854983616955,29.35550561797752,0.1070231404372379,-1034.1599999999987,2.138122798022168
1.5,15,0,short,97,49.48453608247423,2036.7199999999991,1.2190549121508836,20.997113402061846,0.17383935333601863,-2137.0999999999995,1.4586541914164266
1.5,15,1,both,120,47.5,2879.699999999999,1.246367834697338,23.99749999999999,0.13655694649301267,-2810.2799999999957,1.6214577062236204
1.5,15,1,long,89,49.43820224719101,2700.1399999999994,1.3591901347558302,30.338651685393252,0.11201905677727632,-1042.1599999999985,2.2083222484830736
1.5,15,1,short,97,50.51546391752577,2259.2199999999993,1.2447156743594576,23.29092783505154,0.19334036388082876,-2146.5999999999995,1.6122681092595486
1.5,15,2,both,120,47.5,2883.199999999999,1.2454075457372866,24.026666666666657,0.13617206353339426,-2824.7799999999957,1.6161313245825129
1.5,15,2,long,89,49.43820224719101,2694.1399999999994,1.3564007249348486,30.271235955056174,0.11132653481548462,-1050.1599999999985,2.1937061159561235
1.5,15,2,short,97,50.51546391752577,2266.7199999999993,1.2443107473361772,23.368247422680405,0.19278877243770415,-2156.0999999999995,1.6100910898845282
1.5,15,4,both,120,48.333333333333336,3252.199999999999,1.2809583789041914,27.101666666666656,0.14574196353809601,-2853.779999999995,1.8202109136629574
1.5,15,4,long,89,50.56179775280899,2890.1399999999994,1.387311278654956,32.47348314606741,0.1229419676917735,-1066.1599999999983,2.345049692117053
1.5,15,4,short,96,51.041666666666664,2574.959999999999,1.2836865055669524,26.82249999999999,0.20411722940062296,-1881.8599999999997,1.8395099100706742
1.5,30,0,both,119,50.42016806722689,1614.939999999999,1.1199970872689877,13.57092436974789,0.05281483035562288,-1403.1200000000001,0.7974934735084193
1.5,30,0,long,79,49.36708860759494,1955.5399999999995,1.2688360072036404,24.753670886075945,0.07326319857504535,-1630.5800000000002,1.6031457557610156
1.5,30,0,short,85,52.94117647058824,832.0999999999992,1.0880566373179819,9.789411764705873,0.048340397864753096,-2099.2200000000003,0.5894115696355863
1.5,30,1,both,119,50.42016806722689,1579.439999999999,1.116911898597004,13.272605042016798,0.05166059324106828,-1411.3800000000003,0.7779482024441907
1.5,30,1,long,79,49.36708860759494,1930.0399999999993,1.26416829772382,24.430886075949356,0.07186907375991429,-1643.0800000000002,1.5779752595669745
1.5,30,1,short,85,52.94117647058824,808.5999999999992,1.0852539906796281,9.51294117647058,0.04728372867139619,-2118.2200000000003,0.5712408502518987
1.5,30,2,both,119,50.42016806722689,1543.939999999999,1.1138501426131686,12.974285714285704,0.05051443924889581,-1423.8800000000003,0.7585001154165113
1.5,30,2,long,79,49.36708860759494,1904.5399999999993,1.2595412981561986,24.108101265822775,0.07048546675121461,-1655.5800000000002,1.5529331422992367
1.5,30,2,short,85,52.94117647058824,785.0999999999992,1.0824719526030506,9.236470588235285,0.04623425818194124,-2137.2200000000003,0.553163833853087
1.5,30,4,both,119,50.42016806722689,1472.939999999999,1.1077958689008325,12.37764705882352,0.04824602004734905,-1448.8800000000003,0.7198936774604808
1.5,30,4,long,79,50.63291139240506,2058.54,1.2850823863085563,26.05746835443038,0.08227394895008804,-1680.5800000000002,1.6774914410243216
1.5,30,4,short,85,52.94117647058824,738.0999999999992,1.0769687995328272,8.683529411764697,0.044156608784813804,-2175.2200000000003,0.5172890985115365
2.0,3,0,both,120,44.166666666666664,3121.6999999999994,1.557140001570565,26.01416666666666,0.3096326062783009,-1462.979999999994,3.0361063243868034
2.0,3,0,long,101,34.65346534653465,156.25999999999954,1.0296405050229143,1.5471287128712825,0.011662505300237262,-1273.5800000000002,0.19965367363737133
2.0,3,0,short,110,45.45454545454545,2925.1000000000004,1.5951494435288613,26.591818181818184,0.3218302953867171,-1142.2399999999943,3.195192129947067
2.0,3,1,both,120,44.166666666666664,3160.6999999999994,1.5574348157345224,26.33916666666666,0.3098725299065063,-1477.979999999994,3.0435394153214284
2.0,3,1,long,101,36.633663366336634,815.7599999999995,1.1595038284360115,8.076831683168312,0.07074243723573272,-1107.4600000000003,1.0101531357399502
2.0,3,1,short,110,46.36363636363636,3175.1000000000004,1.647826228892752,28.864545454545457,0.3488474568701729,-1150.2399999999943,3.4310238714028283
2.0,3,2,both,120,44.166666666666664,3199.6999999999994,1.5577227439742867,26.664166666666663,0.3101042735807802,-1492.979999999994,3.0507661811434397
2.0,3,2,long,101,36.633663366336634,823.2599999999995,1.1589808356313582,8.151089108910886,0.07088003422520235,-1118.4600000000003,1.0089464168703997
2.0,3,2,short,110,46.36363636363636,3093.1000000000004,1.6235887552014452,28.11909090909091,0.3378292392992832,-1158.2399999999943,3.330018335236663
2.0,3,4,both,120,43.333333333333336,3004.199999999999,1.5036953080988278,25.03499999999999,0.2857714263132693,-1522.979999999994,2.8145163920995317
2.0,3,4,long,101,36.633663366336634,791.7599999999995,1.1487750523313278,7.839207920792075,0.07103697231053645,-1346.4600000000003,0.9520246710643909
2.0,3,4,short,110,46.36363636363636,3041.1000000000004,1.5940623070972582,27.64636363636364,0.3374985467137671,-1174.2399999999943,3.2174693589333327
2.0,5,0,both,120,36.666666666666664,1173.199999999999,1.1405494510760443,9.776666666666658,0.06026821407233419,-1875.2399999999993,0.9149372509782228
2.0,5,0,long,99,31.313131313131315,-376.2600000000007,0.9461278979199123,-3.8006060606060674,-0.0960078320980555,-1395.7800000000004,-0.38588940315312226
2.0,5,0,short,108,40.74074074074074,2020.5799999999995,1.2933751103470705,18.70907407407407,0.1417209867470967,-1266.2399999999966,1.7591075813275547
2.0,5,1,both,120,36.666666666666664,1032.199999999999,1.1218403775375543,8.601666666666658,0.0601173257768248,-2257.239999999999,0.801779481621493
2.0,5,1,long,99,32.323232323232325,-180.26000000000067,0.9741750810878959,-1.8208080808080875,-0.06616045587961777,-1337.0400000000004,-0.18289062137366544
2.0,5,1,short,107,40.18691588785047,1742.3199999999995,1.248907835299563,16.283364485981302,0.12440243709847593,-1639.2399999999975,1.521739281039532
2.0,5,2,both,120,36.666666666666664,1028.1999999999991,1.120289105658338,8.568333333333326,0.059706794128134504,-2277.239999999999,0.7933539034056598
2.0,5,2,long,99,32.323232323232325,-190.26000000000067,0.9729996679240142,-1.9218181818181885,-0.06625363082883204,-1349.0400000000004,-0.19154937770845706
2.0,5,2,short,107,40.18691588785047,1743.3199999999995,1.2467942456390697,16.29271028037383,0.12384124470831359,-1650.2399999999975,1.5125501426020518
2.0,5,4,both,120,36.666666666666664,1065.1999999999991,1.1225954511240985,8.87666666666666,0.05943653410031827,-2317.239999999999,0.8094284682567621
2.0,5,4,long,98,30.612244897959183,-608.5200000000006,0.9160351688624211,-6.209387755102046,-0.11751719266456886,-1475.3000000000004,-0.6130179550017267
2.0,5,4,short,107,39.25233644859813,1485.3199999999995,1.2038986354775827,13.8814953271028,0.09553158981307869,-1672.239999999998,1.2731484889385163
2.0,10,0,both,120,35.833333333333336,126.19999999999891,1.0104061189958673,1.0516666666666576,0.003641177156095502,-3486.4999999999995,0.0725867778647892
2.0,10,0,long,95,38.94736842105263,1705.1999999999991,1.1982578607869856,17.949473684210517,0.03449818242506173,-1064.6000000000001,1.2512234069832506
2.0,10,0,short,104,42.30769230769231,1736.539999999999,1.1843480291722843,16.69749999999999,0.15444951411843114,-2432.0999999999976,1.1873773205460263
2.0,10,1,both,120,36.666666666666664,791.6999999999989,1.066609230893491,6.597499999999991,0.032952296342065895,-2964.9999999999995,0.4513342414500291
2.0,10,1,long,94,39.361702127659576,1561.9399999999991,1.1853675093577398,16.616382978723394,0.025605283275690376,-1219.3800000000003,1.171194593329574
