rr,or_minutes,offset_ticks,direction,bias,max_or_points,regime,trades,net,pf,win,maxdd
2.0,15,0,short,none,0,none,1358,9019.079999999989,1.0797197397371137,41.75257731958763,-4919.939999999988
2.0,15,0,short,none,0,adx,871,701.959999999993,1.0090721058979286,41.33180252583238,-4284.619999999996
2.0,15,0,short,none,130,none,1194,17797.43999999999,1.2146440111495864,42.04355108877722,-4067.999999999991
2.0,15,0,short,none,130,adx,761,8020.859999999994,1.1429888088490954,41.78712220762155,-2457.4599999999937
2.0,15,0,short,none,200,none,1331,11656.05999999999,1.109525492829293,41.848234410217884,-4513.459999999988
2.0,15,0,short,none,200,adx,851,4654.759999999993,1.0649604606945924,41.59811985898942,-3060.3999999999983
2.0,15,0,short,vwap,0,none,761,5470.859999999994,1.0824032418695695,41.78712220762155,-3924.7800000000016
2.0,15,0,short,vwap,0,adx,505,3268.2999999999965,1.0714091570123123,43.366336633663366,-3181.099999999999
2.0,15,0,short,vwap,130,none,654,8054.039999999996,1.1680290709294459,41.437308868501525,-2927.6599999999926
2.0,15,0,short,vwap,130,adx,434,6345.8399999999965,1.1941229374300233,43.54838709677419,-1819.4999999999945
2.0,15,0,short,vwap,200,none,741,6841.659999999994,1.1115390446814162,41.97031039136302,-3294.279999999996
2.0,15,0,short,vwap,200,adx,489,6808.139999999996,1.166885564646481,43.967280163599185,-2266.12
2.0,15,0,short,vwap_slope,0,none,744,12260.939999999993,1.1982397786610754,43.413978494623656,-3566.179999999993
2.0,15,0,short,vwap_slope,0,adx,499,6472.739999999995,1.1471679992578778,44.48897795591182,-2844.3999999999996
2.0,15,0,short,vwap_slope,130,none,647,15003.219999999998,1.3343087110619511,43.431221020092735,-2888.4999999999945
2.0,15,0,short,vwap_slope,130,adx,432,10912.819999999996,1.35357029921619,45.370370370370374,-2043.3799999999974
2.0,15,0,short,vwap_slope,200,none,724,13618.739999999994,1.2397267917891084,43.646408839779006,-3321.219999999994
2.0,15,0,short,vwap_slope,200,adx,483,9999.579999999996,1.2562575599155337,45.13457556935818,-1929.42
2.0,15,1,both,none,0,none,1838,16632.87999999999,1.10851423736899,43.25353645266594,-5951.9600000001265
2.0,15,1,both,none,0,adx,1167,7795.919999999992,1.0752517184228638,43.44473007712082,-5702.279999999979
2.0,15,1,both,none,130,none,1622,25097.719999999987,1.2209727664623378,43.526510480887794,-3174.0199999999895
2.0,15,1,both,none,130,adx,1020,14671.69999999999,1.1942801133712262,43.92156862745098,-2960.5999999999967
2.0,15,1,both,none,200,none,1796,13946.459999999986,1.096353074215259,43.09576837416481,-4051.020000000044
2.0,15,1,both,none,200,adx,1138,8013.87999999999,1.082928892842345,43.40949033391915,-4160.319999999993
2.0,15,1,both,vwap,0,none,1633,18236.579999999987,1.1374303807942405,44.029393753827314,-4793.580000000107
2.0,15,1,both,vwap,0,adx,1041,11620.65999999999,1.1296561139427304,45.05283381364073,-4566.139999999992
2.0,15,1,both,vwap,130,none,1436,22429.35999999999,1.2267007081188053,43.941504178272986,-2943.999999999989
2.0,15,1,both,vwap,130,adx,909,17092.339999999993,1.2626355906863023,45.654565456545654,-2163.6999999999935
2.0,15,1,both,vwap,200,none,1596,16366.459999999988,1.1310503592052963,43.92230576441103,-2784.3400000000147
2.0,15,1,both,vwap,200,adx,1016,12963.65999999999,1.1560369992157025,45.177165354330704,-2654.36
2.0,15,1,both,vwap_slope,0,none,1537,24566.119999999988,1.2030273959198354,44.957709824333115,-4040.859999999999
2.0,15,1,both,vwap_slope,0,adx,990,15060.39999999999,1.1818172160153293,45.85858585858586,-4040.8599999999997
2.0,15,1,both,vwap_slope,130,none,1350,28095.499999999993,1.313200284756921,45.03703703703704,-3109.50000000008
2.0,15,1,both,vwap_slope,130,adx,863,21084.379999999997,1.3551612160969824,46.81344148319815,-1599.42
2.0,15,1,both,vwap_slope,200,none,1502,23113.01999999999,1.2040614848473024,44.940079893475364,-3059.4400000000132
2.0,15,1,both,vwap_slope,200,adx,966,16540.159999999993,1.216600443096838,46.06625258799172,-2641.6400000000003
2.0,15,1,long,none,0,none,1424,16225.23999999999,1.152818486911208,45.78651685393258,-4244.199999999988
2.0,15,1,long,none,0,adx,905,11097.799999999996,1.1531716826305038,45.74585635359116,-4137.539999999992
2.0,15,1,long,none,130,none,1260,14241.599999999991,1.1725478184845801,45.3968253968254,-3543.159999999987
2.0,15,1,long,none,130,adx,789,10156.639999999994,1.1857631979398333,45.50063371356147,-3271.419999999982
2.0,15,1,long,none,200,none,1392,11129.41999999999,1.1093755988699818,45.33045977011494,-4319.019999999986
2.0,15,1,long,none,200,adx,882,7036.319999999992,1.101643968753557,45.12471655328798,-4028.6999999999907
2.0,15,1,long,vwap,0,none,872,12961.219999999994,1.196603150815007,46.10091743119266,-2573.1199999999917
2.0,15,1,long,vwap,0,adx,536,8114.859999999995,1.185471407198015,46.26865671641791,-2224.8399999999965
2.0,15,1,long,vwap,130,none,782,14529.319999999996,1.286678739438462,46.16368286445013,-2782.3399999999965
2.0,15,1,long,vwap,130,adx,475,10480.999999999996,1.3242608763984736,47.1578947368421,-2547.859999999997
2.0,15,1,long,vwap,200,none,855,9710.299999999992,1.1536929648150533,45.73099415204678,-3116.67999999999
2.0,15,1,long,vwap,200,adx,527,5905.019999999997,1.139959564740264,45.920303605313094,-2905.4199999999973
2.0,15,1,long,vwap_slope,0,none,793,12349.179999999993,1.209587917701664,46.27994955863809,-2343.0999999999967
2.0,15,1,long,vwap_slope,0,adx,491,8587.159999999996,1.221583314496393,46.84317718940937,-2343.0999999999967
2.0,15,1,long,vwap_slope,130,none,703,13097.279999999997,1.2933454100275084,46.372688477951634,-1973.9199999999819
2.0,15,1,long,vwap_slope,130,adx,431,10140.059999999998,1.3565171225652202,47.79582366589327,-1527.3799999999974
2.0,15,1,long,vwap_slope,200,none,778,9528.279999999995,1.1694268852365735,46.01542416452442,-2434.5199999999913
2.0,15,1,long,vwap_slope,200,adx,483,6527.079999999997,1.1752004835871344,46.58385093167702,-1828.5999999999967
2.0,15,1,short,none,0,none,1357,8445.319999999989,1.074234403762544,41.635961680176855,-4953.439999999988
2.0,15,1,short,none,0,adx,870,589.1999999999925,1.0075908114592909,41.49425287356322,-4169.3799999999965
2.0,15,1,short,none,130,none,1193,17297.17999999999,1.2072615187293108,41.91114836546521,-4096.999999999989
2.0,15,1,short,none,130,adx,760,7957.099999999993,1.141394602017491,41.973684210526315,-2475.9599999999937
2.0,15,1,short,none,200,none,1330,11097.29999999999,1.1036752959201785,41.72932330827068,-4545.459999999988
2.0,15,1,short,none,200,adx,850,4557.499999999993,1.0633978463511635,41.76470588235294,-2942.6599999999976
2.0,15,1,short,vwap,0,none,761,5275.359999999994,1.07900668343441,41.6557161629435,-3986.7800000000016
2.0,15,1,short,vwap,0,adx,505,3505.7999999999965,1.0764221077835538,43.76237623762376,-3194.6
2.0,15,1,short,vwap,130,none,654,7900.039999999996,1.1637088020596533,41.284403669724774,-2949.1599999999926
2.0,15,1,short,vwap,130,adx,434,6611.3399999999965,1.2018278662601207,44.00921658986175,-1834.9999999999945
2.0,15,1,short,vwap,200,none,741,6656.159999999994,1.1078672836475119,41.83535762483131,-3340.779999999997
2.0,15,1,short,vwap,200,adx,489,7058.639999999996,1.172626020487271,44.376278118609406,-2277.62
2.0,15,1,short,vwap_slope,0,none,744,12216.939999999993,1.1968004665113776,43.54838709677419,-3591.679999999993
2.0,15,1,short,vwap_slope,0,adx,499,6473.239999999995,1.1468554186800972,44.88977955911824,-2853.8999999999996
2.0,15,1,short,vwap_slope,130,none,647,14998.219999999998,1.3328750948806611,43.585780525502315,-2910.9999999999945
2.0,15,1,short,vwap_slope,130,adx,432,10944.319999999996,1.353914122713805,45.83333333333333,-2055.3799999999974
2.0,15,1,short,vwap_slope,200,none,724,13584.739999999994,1.2382172695306826,43.784530386740336,-3346.219999999994
2.0,15,1,short,vwap_slope,200,adx,483,10013.079999999996,1.2560391043996029,45.54865424430642,-1936.92
2.0,15,2,both,none,0,none,1838,16656.37999999999,1.1081341991662381,43.362350380848746,-5993.9600000001265
2.0,15,2,both,none,0,adx,1167,7563.919999999992,1.072622699960808,43.53041988003427,-5754.779999999979
2.0,15,2,both,none,130,none,1622,25232.219999999987,1.2209179220728277,43.6498150431566,-3194.5199999999895
2.0,15,2,both,none,130,adx,1020,14517.19999999999,1.1910383118851908,44.01960784313725,-2975.0999999999967
2.0,15,2,both,none,200,none,1796,13984.459999999986,1.096126142164953,43.207126948775056,-4088.0200000000477
2.0,15,2,both,none,200,adx,1138,7795.87999999999,1.0802240710494078,43.49736379613357,-4186.819999999993
2.0,15,2,both,vwap,0,none,1631,18645.059999999987,1.1402048661346746,44.20600858369099,-4827.080000000107
2.0,15,2,both,vwap,0,adx,1040,12069.39999999999,1.1344711622451273,45.28846153846154,-4591.139999999992
2.0,15,2,both,vwap,130,none,1434,22934.83999999999,1.2313723527932945,44.14225941422594,-2976.999999999989
2.0,15,2,both,vwap,130,adx,908,17608.079999999994,1.2703306684205533,45.92511013215859,-2188.1999999999935
2.0,15,2,both,vwap,200,none,1594,16788.439999999988,1.1341386769645314,44.10288582183187,-2795.84000000002
2.0,15,2,both,vwap,200,adx,1015,13426.39999999999,1.1613857461181913,45.41871921182266,-2664.86
2.0,15,2,both,vwap_slope,0,none,1535,25138.59999999999,1.2073789780580162,45.14657980456026,-4054.359999999999
2.0,15,2,both,vwap_slope,0,adx,989,15623.639999999992,1.1884081914591627,46.107178968655205,-4054.3599999999997
2.0,15,2,both,vwap_slope,130,none,1348,28755.47999999999,1.320100649407754,45.25222551928783,-3142.50000000008
2.0,15,2,both,vwap_slope,130,adx,862,21712.119999999995,1.3655981332236813,47.09976798143852,-1606.92
2.0,15,2,both,vwap_slope,200,none,1500,23697.499999999993,1.2088437104355845,45.13333333333333,-3096.4400000000405
2.0,15,2,both,vwap_slope,200,adx,965,17116.399999999994,1.223917011879255,46.32124352331606,-2652.1400000000003
2.0,15,2,long,none,0,none,1423,16281.979999999989,1.1531019305423023,46.029515108924805,-4094.699999999988
2.0,15,2,long,none,0,adx,905,11070.299999999996,1.152434423304017,45.966850828729285,-3994.039999999989
2.0,15,2,long,none,130,none,1259,14389.33999999999,1.174125695233868,45.671167593328036,-3403.159999999987
2.0,15,2,long,none,130,adx,789,10193.639999999994,1.1860468342084205,45.754119138149555,-3139.419999999982
2.0,15,2,long,none,200,none,1391,11196.159999999989,1.1098538560350268,45.57872034507548,-4201.519999999985
2.0,15,2,long,none,200,adx,882,7015.819999999993,1.1011089993353385,45.3514739229025,-3913.199999999991
2.0,15,2,long,vwap,0,none,871,13181.959999999995,1.1999536443490093,46.38346727898966,-2593.6199999999917
2.0,15,2,long,vwap,0,adx,536,8316.859999999995,1.190151204417929,46.64179104477612,-2237.8399999999965
2.0,15,2,long,vwap,130,none,781,14805.559999999996,1.2923930134833403,46.478873239436616,-2808.8399999999965
2.0,15,2,long,vwap,130,adx,475,10721.999999999996,1.3322203548641374,47.578947368421055,-2572.859999999997
2.0,15,2,long,vwap,200,none,854,9934.539999999994,1.1572576789939601,46.01873536299766,-2973.6799999999894
2.0,15,2,long,vwap,200,adx,527,6108.019999999997,1.1448310333854832,46.29981024667932,-2754.919999999996
2.0,15,2,long,vwap_slope,0,none,792,12722.919999999995,1.2160949730045185,46.590909090909086,-2354.5999999999967
2.0,15,2,long,vwap_slope,0,adx,491,8906.659999999996,1.2300769328930872,47.25050916496945,-2354.5999999999967
2.0,15,2,long,vwap_slope,130,none,702,13519.519999999997,1.3033985887874082,46.72364672364672,-2005.4199999999819
2.0,15,2,long,vwap_slope,130,adx,431,10493.059999999998,1.369883941777717,48.25986078886311,-1547.3799999999974
2.0,15,2,long,vwap_slope,200,none,777,9904.019999999993,1.1762639312116445,46.33204633204633,-2287.0199999999904
2.0,15,2,long,vwap_slope,200,adx,483,6846.579999999997,1.1839962118158238,46.99792960662526,-1840.0999999999967
2.0,15,2,short,none,0,none,1355,8478.29999999999,1.074196560544894,41.69741697416974,-4986.939999999988
2.0,15,2,short,none,0,adx,868,634.1799999999927,1.0081383715659789,41.58986175115207,-4154.139999999997
2.0,15,2,short,none,130,none,1191,17403.659999999993,1.2075141527083129,41.98152812762385,-4125.999999999989
2.0,15,2,short,none,130,adx,758,8051.0799999999945,1.1424532214526648,42.0844327176781,-2494.4599999999937
2.0,15,2,short,none,200,none,1328,11145.27999999999,1.1036514526834866,41.79216867469879,-4577.459999999988
2.0,15,2,short,none,200,adx,848,4617.979999999992,1.063979267191766,41.863207547169814,-2924.919999999998
2.0,15,2,short,vwap,0,none,760,5463.099999999994,1.0814666775624924,41.71052631578947,-4023.040000000002
2.0,15,2,short,vwap,0,adx,504,3752.5399999999963,1.0815478474857452,43.84920634920635,-3208.1
2.0,15,2,short,vwap,130,none,653,8129.279999999996,1.1676505926447458,41.34762633996937,-2970.6599999999926
2.0,15,2,short,vwap,130,adx,433,6886.079999999996,1.2095480497285882,44.1108545034642,-1850.4999999999945
2.0,15,2,short,vwap,200,none,740,6853.899999999994,1.1105758449398793,41.891891891891895,-3361.5399999999963
2.0,15,2,short,vwap,200,adx,488,7318.379999999996,1.1784055206791442,44.4672131147541,-2289.12
2.0,15,2,short,vwap_slope,0,none,743,12415.679999999995,1.1991477616311803,43.60699865410498,-3617.179999999993
2.0,15,2,short,vwap_slope,0,adx,498,6716.979999999996,1.1519240146962102,44.97991967871486,-2863.3999999999996
2.0,15,2,short,vwap_slope,130,none,646,15235.959999999995,1.3365399992401545,43.653250773993804,-2933.4999999999945
2.0,15,2,short,vwap_slope,130,adx,431,11219.059999999998,1.3616785871560455,45.93967517401392,-2067.3799999999974
2.0,15,2,short,vwap_slope,200,none,723,13793.479999999996,1.2408019072146228,43.84508990318119,-3371.219999999994
2.0,15,2,short,vwap_slope,200,adx,482,10269.819999999996,1.2617823227814768,45.643153526970956,-1944.42
2.0,30,0,both,none,0,none,1829,26349.039999999994,1.1727842157999384,48.33242208857299,-5669.48
2.0,30,0,both,none,0,adx,1161,11793.85999999999,1.1109778892232924,47.54521963824289,-5653.159999999999
2.0,30,0,both,none,130,none,1370,22143.19999999999,1.2487202418460415,47.37226277372263,-2191.199999999977
2.0,30,0,both,none,130,adx,855,13442.299999999996,1.2268743381854303,47.134502923976605,-2121.0599999999795
2.0,30,0,both,none,200,none,1698,21271.97999999999,1.1625662565874473,47.820965842167254,-3719.800000000112
2.0,30,0,both,none,200,adx,1071,11457.459999999992,1.1293570590193152,47.33893557422969,-2880.319999999996
2.0,30,0,both,vwap,0,none,1573,23175.47999999999,1.1798842989524312,49.01462174189447,-4151.2599999999975
2.0,30,0,both,vwap,0,adx,1000,14123.49999999999,1.1580642951855613,48.8,-4023.5999999999985
2.0,30,0,both,vwap,130,none,1174,19463.73999999999,1.2643635509182356,48.040885860306645,-2478.3599999999587
2.0,30,0,both,vwap,130,adx,733,14304.079999999994,1.2939945213407913,48.70395634379263,-2608.4599999999773
2.0,30,0,both,vwap,200,none,1460,21441.599999999988,1.1971342279102477,48.63013698630137,-4636.180000000291
2.0,30,0,both,vwap,200,adx,922,15359.21999999999,1.2100671017938949,48.80694143167028,-3200.9400000000296
2.0,30,0,both,vwap_slope,0,none,1419,19041.439999999988,1.1650667498873053,48.907681465821,-3746.7799999999997
2.0,30,0,both,vwap_slope,0,adx,912,9867.619999999992,1.1210515649473771,48.90350877192983,-3622.12
2.0,30,0,both,vwap_slope,130,none,1053,14995.279999999993,1.2279844423098385,47.863247863247864,-2941.559999999963
2.0,30,0,both,vwap_slope,130,adx,666,12782.659999999994,1.296094497031332,49.3993993993994,-1662.0999999999804
2.0,30,0,both,vwap_slope,200,none,1316,16666.15999999999,1.1709963576668547,48.70820668693009,-2887.5799999999963
2.0,30,0,both,vwap_slope,200,adx,841,11104.159999999993,1.1659933250836159,49.10820451843044,-2771.5999999999913
2.0,30,0,long,none,0,none,1306,16940.55999999999,1.1753528678665621,51.378254211332305,-3534.6999999999994
2.0,30,0,long,none,0,adx,837,11176.119999999994,1.1652559339787747,51.13500597371565,-3534.7
2.0,30,0,long,none,130,none,1005,14249.299999999994,1.2382894625062795,50.547263681592035,-2280.439999999977
2.0,30,0,long,none,130,adx,626,8853.259999999995,1.2193904430550702,50.47923322683706,-2337.199999999988
2.0,30,0,long,none,200,none,1223,13744.97999999999,1.1630701799552345,50.8585445625511,-3161.03999999999
2.0,30,0,long,none,200,adx,775,9688.999999999995,1.1697473709217443,50.83870967741936,-2972.3599999999997
2.0,30,0,long,vwap,0,none,854,14325.539999999994,1.2222039881359177,52.81030444964871,-2862.6400000000012
2.0,30,0,long,vwap,0,adx,535,11619.099999999997,1.2693236115895081,53.83177570093458,-2862.6399999999976
2.0,30,0,long,vwap,130,none,662,14595.619999999995,1.3759689902512378,52.26586102719033,-1899.659999999998
2.0,30,0,long,vwap,130,adx,401,10593.259999999997,1.4374639688525697,54.11471321695761,-1295.9399999999987
2.0,30,0,long,vwap,200,none,798,13853.979999999992,1.2534448536204756,52.38095238095239,-3378.9199999999946
2.0,30,0,long,vwap,200,adx,493,11347.679999999997,1.3254330147739513,53.9553752535497,-2413.1399999999976
2.0,30,0,long,vwap_slope,0,none,739,11261.639999999996,1.2017663992844958,52.503382949932345,-3357.3999999999924
2.0,30,0,long,vwap_slope,0,adx,463,6985.379999999997,1.1818124557531335,52.48380129589633,-2847.6399999999976
2.0,30,0,long,vwap_slope,130,none,561,12224.859999999997,1.3827823917457078,52.584670231729056,-1509.3399999999965
2.0,30,0,long,vwap_slope,130,adx,340,9158.899999999998,1.4635845055095231,54.41176470588235,-1066.94
2.0,30,0,long,vwap_slope,200,none,694,10354.439999999995,1.2161027030682188,52.305475504322764,-2860.579999999999
2.0,30,0,long,vwap_slope,200,adx,431,6297.559999999998,1.1957255622763434,52.66821345707656,-2428.1000000000004
2.0,30,0,short,none,0,none,1204,10414.53999999999,1.1002491563875056,44.435215946843854,-3958.0199999999895
2.0,30,0,short,none,0,adx,767,2127.9199999999933,1.0293259787775568,43.54628422425033,-3322.2399999999975
2.0,30,0,short,none,130,none,902,9957.519999999995,1.1656551863652456,43.68070953436807,-3840.819999999947
2.0,30,0,short,none,130,adx,566,6255.659999999996,1.1562233255900023,43.639575971731446,-3524.1799999999666
2.0,30,0,short,none,200,none,1121,10705.959999999994,1.1212003612703512,44.157002676181975,-4339.719999999972
2.0,30,0,short,none,200,adx,709,4799.839999999994,1.0801008235974212,43.30042313117066,-4759.33999999998
2.0,30,0,short,vwap,0,none,719,8849.939999999995,1.137495599334175,44.506258692628656,-4048.000000000001
2.0,30,0,short,vwap,0,adx,465,2504.3999999999965,1.054194771386096,43.01075268817204,-3893.6199999999917
2.0,30,0,short,vwap,130,none,512,4868.119999999997,1.1398741967775712,42.578125,-2989.4599999999973
2.0,30,0,short,vwap,130,adx,332,3710.819999999998,1.1518395946164912,42.168674698795186,-3173.0799999999904
2.0,30,0,short,vwap,200,none,662,7587.619999999995,1.1402419053744837,44.10876132930513,-3165.3799999999865
2.0,30,0,short,vwap,200,adx,429,4011.5399999999963,1.1048870086779634,42.89044289044289,-2992.1799999999876
2.0,30,0,short,vwap_slope,0,none,680,7779.799999999994,1.1306634312360135,45.0,-4233.220000000001
2.0,30,0,short,vwap_slope,0,adx,449,2882.2399999999975,1.0668810146132826,45.211581291759465,-3086.0800000000013
2.0,30,0,short,vwap_slope,130,none,492,2770.4199999999964,1.0818768652239215,42.47967479674797,-5222.3
2.0,30,0,short,vwap_slope,130,adx,326,3623.7599999999984,1.1547677518495203,44.171779141104295,-3827.0999999999935
2.0,30,0,short,vwap_slope,200,none,622,6311.719999999995,1.1273793878414287,44.69453376205787,-3999.999999999962
2.0,30,0,short,vwap_slope,200,adx,410,4806.599999999997,1.1384398970499798,45.36585365853659,-2583.9999999999727
2.0,30,1,both,none,0,none,1829,24413.539999999986,1.159316732774721,48.16839803171132,-5590.98
2.0,30,1,both,none,0,adx,1161,11148.85999999999,1.104532093696586,47.459086993970715,-5611.119999999999
2.0,30,1,both,none,130,none,1370,20741.19999999999,1.2311570020247913,47.153284671532845,-2247.699999999977
2.0,30,1,both,none,130,adx,855,12812.299999999996,1.2148193008241472,47.01754385964912,-2175.8999999999705
2.0,30,1,both,none,200,none,1698,19698.97999999999,1.1495889962407937,47.64428739693757,-3765.300000000112
2.0,30,1,both,none,200,adx,1071,10718.959999999992,1.1203585055233294,47.24556489262371,-2894.319999999996
2.0,30,1,both,vwap,0,none,1573,21723.97999999999,1.1679223493690922,48.823903369357915,-4169.2599999999975
2.0,30,1,both,vwap,0,adx,1000,13711.49999999999,1.1529522580132752,48.699999999999996,-3895.5999999999995
2.0,30,1,both,vwap,130,none,1174,18513.23999999999,1.2497010451079973,47.785349233390114,-2655.3599999999587
2.0,30,1,both,vwap,130,adx,733,13882.079999999994,1.2834524894139823,48.567530695770806,-2763.9599999999773
2.0,30,1,both,vwap,200,none,1460,20344.599999999988,1.185966590986663,48.42465753424657,-4732.680000000291
2.0,30,1,both,vwap,200,adx,922,14846.21999999999,1.201945371906695,48.69848156182213,-3237.3200000000597
2.0,30,1,both,vwap_slope,0,none,1418,17908.179999999986,1.1551039137274766,48.801128349788435,-3762.2799999999997
2.0,30,1,both,vwap_slope,0,adx,911,9757.859999999991,1.119869392327905,48.957189901207464,-3207.4599999999937
2.0,30,1,both,vwap_slope,130,none,1053,13984.279999999993,1.2111161668207033,47.673314339981005,-3117.559999999963
2.0,30,1,both,vwap_slope,130,adx,666,12292.159999999994,1.2828490155408458,49.3993993993994,-1813.5999999999804
2.0,30,1,both,vwap_slope,200,none,1316,15517.15999999999,1.1582802558815648,48.556231003039514,-2899.0799999999963
2.0,30,1,both,vwap_slope,200,adx,841,10525.159999999993,1.1564865010328695,49.10820451843044,-2797.5999999999913
2.0,30,1,long,none,0,none,1305,16294.299999999988,1.1679774868539985,51.18773946360153,-3472.64
2.0,30,1,long,none,0,adx,837,10770.119999999994,1.1587614094672045,51.01553166069295,-3414.2
2.0,30,1,long,none,130,none,1004,13634.539999999994,1.2264017789951838,50.298804780876495,-2332.439999999977
2.0,30,1,long,none,130,adx,626,8424.259999999995,1.207368237601613,50.319488817891376,-2367.699999999988
2.0,30,1,long,none,200,none,1222,13001.71999999999,1.1533271963396914,50.654664484451715,-3193.03999999999
2.0,30,1,long,none,200,adx,775,9176.499999999995,1.1598507351409275,50.70967741935484,-3028.8599999999997
2.0,30,1,long,vwap,0,none,854,13920.039999999994,1.215227486450139,52.459016393442624,-2871.1399999999994
2.0,30,1,long,vwap,0,adx,535,11363.599999999997,1.2629518284171983,53.64485981308411,-2871.1399999999976
2.0,30,1,long,vwap,130,none,662,14162.619999999995,1.3622657474594928,51.81268882175226,-1908.659999999998
2.0,30,1,long,vwap,130,adx,401,10272.259999999997,1.4213845611098805,53.86533665835411,-1301.9399999999987
2.0,30,1,long,vwap,200,none,798,13338.979999999992,1.2425735714251938,52.00501253132832,-3402.419999999993
2.0,30,1,long,vwap,200,adx,493,10974.179999999997,1.3129469630041959,53.7525354969574,-2423.6399999999976
2.0,30,1,long,vwap_slope,0,none,739,10748.139999999994,1.1915369840838188,52.232746955345064,-3378.8999999999924
2.0,30,1,long,vwap_slope,0,adx,463,6601.379999999997,1.170974584502063,52.48380129589633,-2856.1399999999976
2.0,30,1,long,vwap_slope,130,none,561,11816.359999999997,1.36735764858474,52.22816399286988,-1520.3399999999965
2.0,30,1,long,vwap_slope,130,adx,340,8845.899999999998,1.4447030671083918,54.41176470588235,-1072.44
2.0,30,1,long,vwap_slope,200,none,694,9865.439999999995,1.2046881347590803,52.017291066282425,-2872.579999999999
2.0,30,1,long,vwap_slope,200,adx,431,5930.059999999998,1.183301155496537,52.66821345707656,-2438.6000000000004
2.0,30,1,short,none,0,none,1203,9636.279999999992,1.092786743243355,44.38902743142145,-3985.0199999999895
2.0,30,1,short,none,0,adx,766,2155.1599999999944,1.029761270191281,43.472584856396864,-3465.739999999997
2.0,30,1,short,none,130,none,902,9253.019999999995,1.1530514620989625,43.68070953436807,-3807.219999999961
2.0,30,1,short,none,130,adx,566,5869.159999999996,1.1455949608499396,43.639575971731446,-3649.179999999968
2.0,30,1,short,none,200,none,1121,9899.459999999994,1.111513080747309,44.06779661016949,-4501.719999999972
2.0,30,1,short,none,200,adx,709,4349.839999999994,1.0721878639605347,43.15937940761636,-4909.33999999998
2.0,30,1,short,vwap,0,none,719,7803.939999999995,1.120629877053653,44.506258692628656,-4151.500000000001
2.0,30,1,short,vwap,0,adx,465,2347.8999999999965,1.0505684889759017,43.01075268817204,-3923.1199999999917
2.0,30,1,short,vwap,130,none,512,4350.619999999997,1.124136518155874,42.578125,-3048.4599999999987
2.0,30,1,short,vwap,130,adx,332,3609.819999999998,1.1467550872890748,42.168674698795186,-3226.5799999999904
2.0,30,1,short,vwap,200,none,662,7005.619999999995,1.1287565842918001,44.10876132930513,-3197.3799999999865
2.0,30,1,short,vwap,200,adx,429,3872.0399999999963,1.1007063939576789,42.89044289044289,-3018.6799999999876
2.0,30,1,short,vwap_slope,0,none,679,7160.039999999994,1.1206531003460836,45.06627393225332,-4335.22
2.0,30,1,short,vwap_slope,0,adx,448,3156.4799999999973,1.073760217601615,45.3125,-3164.580000000001
2.0,30,1,short,vwap_slope,130,none,492,2167.9199999999964,1.0636240268216866,42.47967479674797,-5356.799999999999
2.0,30,1,short,vwap_slope,130,adx,326,3446.2599999999984,1.1462344292874518,44.171779141104295,-3885.099999999996
2.0,30,1,short,vwap_slope,200,none,622,5651.719999999995,1.1134005476883757,44.69453376205787,-4100.499999999963
2.0,30,1,short,vwap_slope,200,adx,410,4595.099999999997,1.1316354873529555,45.36585365853659,-2659.9999999999727
2.0,30,2,both,none,0,none,1828,22682.779999999984,1.1472405644516563,48.14004376367615,-5688.48
2.0,30,2,both,none,0,adx,1160,10183.09999999999,1.0949593608140518,47.41379310344828,-5619.619999999998
2.0,30,2,both,none,130,none,1369,19653.939999999988,1.2175124748555075,47.114682249817385,-2304.199999999977
2.0,30,2,both,none,130,adx,854,12002.039999999994,1.1997253577471612,46.95550351288056,-2239.8999999999705
2.0,30,2,both,none,200,none,1697,18033.219999999987,1.1361466696906015,47.613435474366526,-3966.2800000001153
2.0,30,2,both,none,200,adx,1070,9800.19999999999,1.1093734480168655,47.19626168224299,-2908.319999999996
2.0,30,2,both,vwap,0,none,1571,19999.959999999992,1.1537855858635087,48.6950986632718,-4187.2599999999975
2.0,30,2,both,vwap,0,adx,999,12800.23999999999,1.1420081528902115,48.548548548548546,-3908.0999999999995
2.0,30,2,both,vwap,130,none,1172,17400.21999999999,1.233041178391302,47.610921501706486,-2682.619999999959
2.0,30,2,both,vwap,130,adx,732,13101.319999999996,1.2654549094282106,48.36065573770492,-3095.6799999999603
2.0,30,2,both,vwap,200,none,1458,18677.579999999987,1.169735293139388,48.28532235939643,-5236.680000000291
2.0,30,2,both,vwap,200,adx,921,13974.459999999992,1.188908487165082,48.534201954397396,-3286.8199999999833
2.0,30,2,both,vwap_slope,0,none,1416,16429.65999999999,1.1418015679452431,48.728813559322035,-3791.7799999999997
2.0,30,2,both,vwap_slope,0,adx,910,9076.099999999991,1.1111659558623599,48.9010989010989,-3223.9599999999937
2.0,30,2,both,vwap_slope,130,none,1051,13103.259999999993,1.1970363482218662,47.57373929590866,-3143.8199999999633
2.0,30,2,both,vwap_slope,130,adx,665,11735.399999999994,1.2692076000438608,49.32330827067669,-2200.1599999999653
2.0,30,2,both,vwap_slope,200,none,1314,14090.63999999999,1.1431939520223473,48.4779299847793,-3307.459999999992
2.0,30,2,both,vwap_slope,200,adx,840,9879.899999999992,1.1464345783560388,49.047619047619044,-2823.5999999999913
